scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
4,11,3,OFDM,Saleh model,40000000,32000000,0.25,39537040.19,NaN,NaN,0.988426,39537004.79,11.8586,1024
4,11,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,39477905.25,NaN,NaN,0.986948,39477980.67,-6.31512,1024
4,12,1,OFDM,Saleh model,40000000,32000000,0.25,49593349.82,NaN,NaN,1.23983,49593357.17,26.203,1024
4,12,2,OFDM,Lookup table,20000000,16000000,0.25,49276315.71,NaN,NaN,2.46382,49276313.24,7.28498,1024
4,12,3,OFDM,Saleh model,40000000,32000000,0.25,49058757.34,NaN,NaN,1.22647,49058708.53,12.0633,1024
4,12,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,49559964.58,NaN,NaN,1.239,49559936.45,-5.93465,1024
4,15,1,OFDM,Saleh model,40000000,32000000,0.25,39622086.57,NaN,NaN,0.990552,39622065.21,6.98598,1024
4,15,2,OFDM,Lookup table,20000000,16000000,0.25,19958820.84,NaN,NaN,0.997941,19958821.61,14.5235,1024
4,15,3,OFDM,Saleh model,40000000,32000000,0.25,39497389.84,NaN,NaN,0.987435,39497403.36,11.9972,1024
4,15,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,39645507.18,NaN,NaN,0.991138,39645506.7,4.06746,1024
4,16,1,OFDM,Saleh model,40000000,32000000,0.25,49467785.95,NaN,NaN,1.23669,49467791.78,7.24354,1024
4,16,2,OFDM,Lookup table,20000000,16000000,0.25,49500211.47,NaN,NaN,2.47501,49500217.34,14.5235,1024
4,16,3,OFDM,Saleh model,40000000,32000000,0.25,49211404.6,NaN,NaN,1.23029,49211472.35,12.2391,1024
4,16,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,48953615.67,NaN,NaN,1.22384,48953588.39,4.2246,1024
4,19,1,OFDM,Saleh model,40000000,32000000,0.25,39846335.48,NaN,NaN,0.996158,39846315.63,-8.7355,1024
4,19,2,OFDM,Lookup table,20000000,16000000,0.25,19994958.4,NaN,NaN,0.999748,19994959.56,19.9051,1024
4,19,3,OFDM,Saleh model,40000000,32000000,0.25,39568085.95,NaN,NaN,0.989202,39568123.16,20.1997,1024
4,19,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,39572568.34,NaN,NaN,0.989314,39572551.28,9.58319,1024
4,20,1,OFDM,Saleh model,40000000,32000000,0.25,49461047.09,NaN,NaN,1.23653,49461043.79,-8.60475,1024
4,20,2,OFDM,Lookup table,20000000,16000000,0.25,49345805.27,NaN,NaN,2.46729,49345809.65,19.9051,1024
4,20,3,OFDM,Saleh model,40000000,32000000,0.25,49166517.67,NaN,NaN,1.22916,49166849.26,20.4681,1024
4,20,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,49505718.07,NaN,NaN,1.23764,49505681.85,9.80036,1024
5,1,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19971970.03,-9.25719,1024
5,1,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20320334.9,15.8278,1024
5,1,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35150879.59,20.397,1024
5,2,1,OFDM,Saleh model,20000000,16000000,0.25,45630532.49,NaN,NaN,2.28153,45630603.73,-9.25719,819
5,2,2,OFDM,Ghorbani model,20000000,16000000,0.25,49501035.49,NaN,NaN,2.47505,49501320.91,15.8279,819
5,2,3,QAM,Modified Rapp model,40000000,32000000,0.25,35553825.14,35298182.63,1.00724,0.888846,35553481.08,20.3972,819
5,3,1,QAM,Ghorbani model,40000000,32000000,0.25,37075880.73,35298182.63,1.05036,0.926897,36956514.12,-5.93293,307
5,4,1,QAM,Ghorbani model,40000000,32000000,0.25,36530559.1,35298182.63,1.03491,0.913264,36816103.5,-5.93293,1024
5,5,1,QAM,Ghorbani model,40000000,32000000,0.25,36682895.1,35298182.63,1.03923,0.917072,36512963.15,-5.93293,1024
5,6,1,QAM,Saleh model,40000000,32000000,0.25,35280983.79,35298182.63,0.999513,0.882025,35271447.62,21.3296,614
5,6,2,QAM,Ghorbani model,40000000,32000000,0.25,36668776.29,35298182.63,1.03883,0.916719,36668188.59,-5.93293,410
5,7,1,QAM,Saleh model,40000000,32000000,0.25,35223047.4,35298182.63,0.997871,0.880576,35468678.9,21.3297,1024
5,8,1,OFDM,Saleh model,20000000,16000000,0.25,20401577.73,NaN,NaN,1.02008,20400909,0.999119,819
5,8,2,QAM,Saleh model,40000000,32000000,0.25,35356812.76,35298182.63,1.00166,0.88392,35246221.49,21.3297,1024
5,8,3,OFDM,Ghorbani model,20000000,16000000,0.25,20608625.81,NaN,NaN,1.03043,20605780.23,12.4442,819
5,8,4,QAM,Modified Rapp model,40000000,32000000,0.25,35243150.22,35298182.63,0.998441,0.881079,35243519.57,21.4809,819
5,9,1,OFDM,Saleh model,20000000,16000000,0.25,45544570.93,NaN,NaN,2.27723,45545331.46,0.999129,1024
5,9,2,QAM,Saleh model,40000000,32000000,0.25,35969831,35298182.63,1.01903,0.899246,36364222.92,21.3297,102
5,9,3,OFDM,Ghorbani model,20000000,16000000,0.25,49263425.82,NaN,NaN,2.46317,49662733.28,12.4442,1024
5,9,4,QAM,Modified Rapp model,40000000,32000000,0.25,35227286.6,35298182.63,0.997992,0.880682,35227778.28,21.4813,1024
5,10,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19972254.29,25.9558,1024
5,10,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20366094.87,-6.43242,1024
5,10,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35149697.56,2.745,1024
5,11,1,OFDM,Saleh model,20000000,16000000,0.25,45630532.49,NaN,NaN,2.28153,45630861.93,25.9588,819
5,11,2,OFDM,Ghorbani model,20000000,16000000,0.25,49501035.49,NaN,NaN,2.47505,49541470.38,-6.43242,819
5,11,3,QAM,Modified Rapp model,40000000,32000000,0.25,35553825.14,35298182.63,1.00724,0.888846,35554218.33,2.74501,819
5,12,1,QAM,Ghorbani model,40000000,32000000,0.25,37075880.73,35298182.63,1.05036,0.926897,36804597.99,11.6533,307
5,13,1,QAM,Ghorbani model,40000000,32000000,0.25,36530559.1,35298182.63,1.03491,0.913264,36484215.88,11.6533,1024
5,14,1,QAM,Ghorbani model,40000000,32000000,0.25,36682895.1,35298182.63,1.03923,0.917072,36003094.47,11.6533,1024
5,15,1,QAM,Saleh model,40000000,32000000,0.25,35280983.79,35298182.63,0.999513,0.882025,35219422.86,7.28501,614
5,15,2,QAM,Ghorbani model,40000000,32000000,0.25,36668776.29,35298182.63,1.03883,0.916719,36667654.59,11.6533,410
5,16,1,QAM,Saleh model,40000000,32000000,0.25,35223047.4,35298182.63,0.997871,0.880576,35277722.93,7.28501,1024
5,17,1,OFDM,Saleh model,20000000,16000000,0.25,20401577.73,NaN,NaN,1.02008,20401899.35,6.95994,819
5,17,2,QAM,Saleh model,40000000,32000000,0.25,35356812.76,35298182.63,1.00166,0.88392,35282457.06,7.28501,1024
5,17,3,OFDM,Ghorbani model,20000000,16000000,0.25,20608625.81,NaN,NaN,1.03043,20598856.34,3.87674,819
5,17,4,QAM,Modified Rapp model,40000000,32000000,0.25,35243150.22,35298182.63,0.998441,0.881079,35243815.22,18.3241,819
5,18,1,OFDM,Saleh model,20000000,16000000,0.25,45544570.93,NaN,NaN,2.27723,45544122.22,6.95996,1024
5,18,2,QAM,Saleh model,40000000,32000000,0.25,35969831,35298182.63,1.01903,0.899246,34953256.25,7.28501,102
5,18,3,OFDM,Ghorbani model,20000000,16000000,0.25,49263425.82,NaN,NaN,2.46317,45544532.58,3.87674,1024
5,18,4,QAM,Modified Rapp model,40000000,32000000,0.25,35227286.6,35298182.63,0.997992,0.880682,35228150.48,18.3245,1024
5,19,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19971725.08,6.03753,1024
5,19,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20296198.69,1.81983,1024
5,19,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35150933.32,3.41197,1024
5,20,1,OFDM,Saleh model,20000000,16000000,0.25,45630532.49,NaN,NaN,2.28153,45630342.36,6.03753,819
5,20,2,OFDM,Ghorbani model,20000000,16000000,0.25,49501035.49,NaN,NaN,2.47505,49416285.92,1.81983,819
5,20,3,QAM,Modified Rapp model,40000000,32000000,0.25,35553825.14,35298182.63,1.00724,0.888846,35553478.97,3.41197,819
5,21,1,QAM,Ghorbani model,40000000,32000000,0.25,37075880.73,35298182.63,1.05036,0.926897,35796148.07,-4.62861,307
5,22,1,QAM,Ghorbani model,40000000,32000000,0.25,36530559.1,35298182.63,1.03491,0.913264,35577335.05,-4.62861,1024
5,23,1,QAM,Ghorbani model,40000000,32000000,0.25,36682895.1,35298182.63,1.03923,0.917072,35998816.66,-4.62861,1024
5,24,1,QAM,Saleh model,40000000,32000000,0.25,35280983.79,35298182.63,0.999513,0.882025,34843877.44,14.5979,614
5,24,2,QAM,Ghorbani model,40000000,32000000,0.25,36668776.29,35298182.63,1.03883,0.916719,36493997.79,-4.62861,410
5,25,1,QAM,Saleh model,40000000,32000000,0.25,35223047.4,35298182.63,0.997871,0.880576,34696611.96,14.5979,1024
5,26,1,OFDM,Saleh model,20000000,16000000,0.25,20401577.73,NaN,NaN,1.02008,20401460.86,8.53636,819
5,26,2,QAM,Saleh model,40000000,32000000,0.25,35356812.76,35298182.63,1.00166,0.88392,34381076.76,14.5979,1024
5,26,3,OFDM,Ghorbani model,20000000,16000000,0.25,20608625.81,NaN,NaN,1.03043,20616703.65,-7.72138,819
5,26,4,QAM,Modified Rapp model,40000000,32000000,0.25,35243150.22,35298182.63,0.998441,0.881079,35244386.32,-2.57972,819
5,27,1,OFDM,Saleh model,20000000,16000000,0.25,45544570.93,NaN,NaN,2.27723,45544648.18,8.53636,1024
5,27,2,QAM,Saleh model,40000000,32000000,0.25,35969831,35298182.63,1.01903,0.899246,33736658.67,14.5979,102
5,27,3,OFDM,Ghorbani model,20000000,16000000,0.25,49263425.82,NaN,NaN,2.46317,49474994.41,-7.72138,1024
5,27,4,QAM,Modified Rapp model,40000000,32000000,0.25,35227286.6,35298182.63,0.997992,0.880682,35228934.03,-2.57972,1024
5,28,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19971596.87,-5.74423,1024
5,28,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20297164.32,0.255002,1024
5,28,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35149470.1,1.35848,1024
5,29,1,OFDM,Saleh model,20000000,16000000,0.25,45630532.49,NaN,NaN,2.28153,45630236.69,-5.74423,819
5,29,2,OFDM,Ghorbani model,20000000,16000000,0.25,49501035.49,NaN,NaN,2.47505,45498609.28,0.255002,819
5,29,3,QAM,Modified Rapp model,40000000,32000000,0.25,35553825.14,35298182.63,1.00724,0.888846,35554333.74,1.35849,819
5,30,1,QAM,Ghorbani model,40000000,32000000,0.25,37075880.73,35298182.63,1.05036,0.926897,36147794.03,-6.17833,307
5,31,1,QAM,Ghorbani model,40000000,32000000,0.25,36530559.1,35298182.63,1.03491,0.913264,36244511.71,-6.17833,1024
5,32,1,QAM,Ghorbani model,40000000,32000000,0.25,36682895.1,35298182.63,1.03923,0.917072,36465679.13,-6.17833,1024
5,33,1,QAM,Saleh model,40000000,32000000,0.25,35280983.79,35298182.63,0.999513,0.882025,34420089.91,-9.19976,614
5,33,2,QAM,Ghorbani model,40000000,32000000,0.25,36668776.29,35298182.63,1.03883,0.916719,36554430.63,-6.17833,410
5,34,1,QAM,Saleh model,40000000,32000000,0.25,35223047.4,35298182.63,0.997871,0.880576,34690402.19,-9.19976,1024
5,35,1,OFDM,Saleh model,20000000,16000000,0.25,20401577.73,NaN,NaN,1.02008,20401858.05,1.30745,819
5,35,2,QAM,Saleh model,40000000,32000000,0.25,35356812.76,35298182.63,1.00166,0.88392,34498381.54,-9.19976,1024
5,35,3,OFDM,Ghorbani model,20000000,16000000,0.25,20608625.81,NaN,NaN,1.03043,20559682.42,29.7366,819
5,35,4,QAM,Modified Rapp model,40000000,32000000,0.25,35243150.22,35298182.63,0.998441,0.881079,35243169.2,12.7145,819
5,36,1,OFDM,Saleh model,20000000,16000000,0.25,45544570.93,NaN,NaN,2.27723,45544150.13,1.30752,1024
5,36,2,QAM,Saleh model,40000000,32000000,0.25,35969831,35298182.63,1.01903,0.899246,34740489.34,-9.19976,102
5,36,3,OFDM,Ghorbani model,20000000,16000000,0.25,49263425.82,NaN,NaN,2.46317,49397671.09,29.7404,1024
5,36,4,QAM,Modified Rapp model,40000000,32000000,0.25,35227286.6,35298182.63,0.997992,0.880682,35227315.32,12.7147,1024
6,1,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1106720.482,-9.25719,1012
6,1,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1058502.268,21.3277,1012
6,1,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,1046727.501,15.8282,1024
6,1,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1086074.626,20.3972,1012
6,2,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110958.655,NaN,NaN,84.4383,2125806.325,-9.25719,614
6,2,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2101213.914,21.3283,614
6,2,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038222.762,NaN,NaN,5.19111,1047301.057,15.8283,1024
6,2,4,DSBAM,Lookup table,25000,20000,0.25,2094623.063,NaN,NaN,83.7849,2112950.45,20.3973,614
6,3,1,FM,Lookup table,12500,10000,0.25,2101547.608,NaN,NaN,168.124,2463762.722,-5.93294,972
6,3,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038034.404,NaN,NaN,5.19017,1048509.168,15.8283,1024
6,4,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110385.102,NaN,NaN,84.4154,2269638.725,0.999128,819
6,4,2,DSBAM,Lookup table,25000,20000,0.25,2093317.974,NaN,NaN,83.7327,2114106.349,9.52523,819
6,4,3,FM,Lookup table,12500,10000,0.25,1096657.634,NaN,NaN,87.7326,3013570.098,-5.93294,1024
6,4,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038065.431,NaN,NaN,5.19033,1048963.818,15.8283,1024
6,4,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2097053.476,21.4809,819
6,5,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110373.639,NaN,NaN,84.4149,2270567.486,0.999128,819
6,5,2,DSBAM,Lookup table,25000,20000,0.25,2093318.017,NaN,NaN,83.7327,2114053.747,9.52523,819
6,5,3,FM,Lookup table,12500,10000,0.25,1096657.297,NaN,NaN,87.7326,3045072.588,-5.93294,1024
6,5,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038419.614,NaN,NaN,5.1921,1049495.221,15.8283,1024
6,5,5,DSBAM,Lookup table,25000,20000,0.25,2094332.779,NaN,NaN,83.7733,2097065.158,21.4809,819
6,6,1,FM,Lookup table,12500,10000,0.25,1096657.205,NaN,NaN,87.7326,3075763.866,-5.93294,1024
6,6,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038189.699,NaN,NaN,5.19095,1050496.934,15.8283,1024
6,7,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110953.603,NaN,NaN,84.4381,2125273.456,4.67933,614
6,7,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2097856.807,21.6937,614
6,7,3,FM,Lookup table,12500,10000,0.25,1096656.103,NaN,NaN,87.7325,3107709.051,-5.93294,1024
6,7,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038207.384,NaN,NaN,5.19104,1051335.965,15.8283,1024
6,7,5,DSBAM,Lookup table,25000,20000,0.25,2094623.105,NaN,NaN,83.7849,2122262.916,1.44912,614
6,8,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101183.38,NaN,NaN,44.0473,1107939.329,4.67933,1012
6,8,2,DSBAM,Lookup table,25000,20000,0.25,1041033.035,NaN,NaN,41.6413,1045805.614,21.6935,1012
6,8,3,FM,Lookup table,12500,10000,0.25,1096657.234,NaN,NaN,87.7326,3143326.92,-5.93294,1024
6,8,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038131.389,NaN,NaN,5.19066,1052383.453,15.8283,1024
6,8,5,DSBAM,Lookup table,25000,20000,0.25,1019624.652,NaN,NaN,40.785,1114096.34,1.44912,1012
6,9,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1119054.653,25.9646,1012
6,9,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1113839.188,7.28481,1012
6,9,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,1114484.422,-6.43242,1024
6,9,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1026734.745,2.74499,1012
6,10,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110958.655,NaN,NaN,84.4383,2154812.581,25.9645,614
6,10,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2135105.634,7.28481,614
6,10,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038222.762,NaN,NaN,5.19111,1114366.321,-6.43242,1024
6,10,4,DSBAM,Lookup table,25000,20000,0.25,2094623.063,NaN,NaN,83.7849,2097282.027,2.74499,614
6,11,1,FM,Lookup table,12500,10000,0.25,2101547.608,NaN,NaN,168.124,2129577.859,11.6514,972
6,11,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038034.404,NaN,NaN,5.19017,1115023.049,-6.43242,1024
6,12,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110385.102,NaN,NaN,84.4154,2135982.286,6.95995,819
6,12,2,DSBAM,Lookup table,25000,20000,0.25,2093317.974,NaN,NaN,83.7327,2093833.086,14.52,819
6,12,3,FM,Lookup table,12500,10000,0.25,1096657.634,NaN,NaN,87.7326,1118513.476,11.6511,1024
6,12,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038065.431,NaN,NaN,5.19033,1114501.95,-6.43242,1024
6,12,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2113658.964,18.3243,819
6,13,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110373.639,NaN,NaN,84.4149,2136012.433,6.95995,819
6,13,2,DSBAM,Lookup table,25000,20000,0.25,2093318.017,NaN,NaN,83.7327,2093834.01,14.5201,819
6,13,3,FM,Lookup table,12500,10000,0.25,1096657.297,NaN,NaN,87.7326,1118599.014,11.6512,1024
6,13,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038419.614,NaN,NaN,5.1921,1114297.172,-6.43242,1024
6,13,5,DSBAM,Lookup table,25000,20000,0.25,2094332.779,NaN,NaN,83.7733,2113624.367,18.3243,819
6,14,1,FM,Lookup table,12500,10000,0.25,1096657.205,NaN,NaN,87.7326,1118690.852,11.6513,1024
6,14,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038189.699,NaN,NaN,5.19095,1114417.624,-6.43242,1024
6,15,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110953.603,NaN,NaN,84.4381,2137402.292,-8.77909,614
6,15,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2107547.646,19.908,614
6,15,3,FM,Lookup table,12500,10000,0.25,1096656.103,NaN,NaN,87.7325,1118781.151,11.651,1024
6,15,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038207.384,NaN,NaN,5.19104,1114482.763,-6.43242,1024
6,15,5,DSBAM,Lookup table,25000,20000,0.25,2094623.105,NaN,NaN,83.7849,2098204.697,18.8498,614
6,16,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101183.38,NaN,NaN,44.0473,1112005.211,-8.77909,1012
6,16,2,DSBAM,Lookup table,25000,20000,0.25,1041033.035,NaN,NaN,41.6413,1065531.102,19.9079,1012
6,16,3,FM,Lookup table,12500,10000,0.25,1096657.234,NaN,NaN,87.7326,1118871.979,11.6509,1024
6,16,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038131.389,NaN,NaN,5.19066,1114725.925,-6.43242,1024
6,16,5,DSBAM,Lookup table,25000,20000,0.25,1019624.652,NaN,NaN,40.785,1024756.33,18.8497,1012
6,17,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1121333.828,6.03752,1012
6,17,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1261005.383,14.5908,1012
