scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
11,7,1,FM,Ghorbani model,180000,144092.219,0.25,572010.3425,NaN,NaN,3.17784,571998.5305,25.9643,2048
11,7,2,FM,Ghorbani model,180000,144092.219,0.25,576380.8169,NaN,NaN,3.20212,576201.12,11.6533,2048
11,7,3,FM,Lookup table,180000,144092.219,0.25,545993.4895,NaN,NaN,3.0333,545919.0289,-6.43243,2048
11,7,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,564534.6003,NaN,NaN,2.82267,564496.0882,2.74497,2035
11,7,5,FM,Lookup table,200000,159744.4089,0.25,572755.5487,NaN,NaN,2.86378,572794.0933,15.5646,2035
11,8,1,FM,Ghorbani model,180000,144092.219,0.25,572010.3421,NaN,NaN,3.17784,571998.7094,25.9641,2048
11,8,2,DSBAM,Saleh model,25000,20000,0.25,551057.0155,NaN,NaN,22.0423,549986.9128,14.4976,2048
11,8,3,FM,Ghorbani model,180000,144092.219,0.25,576382.5062,NaN,NaN,3.20213,576189.3789,11.6533,2048
11,8,4,FM,Lookup table,180000,144092.219,0.25,545992.3922,NaN,NaN,3.03329,545915.245,-6.43243,2048
11,8,5,FM,Hyperbolic tangent,200000,159744.4089,0.25,564534.6717,NaN,NaN,2.82267,564494.9478,2.74497,2035
11,8,6,FM,Lookup table,200000,159744.4089,0.25,572755.8314,NaN,NaN,2.86378,572792.7493,15.5646,2035
11,9,1,FM,Ghorbani model,180000,144092.219,0.25,572010.3432,NaN,NaN,3.17784,571999.1047,25.9638,2048
11,9,2,FM,Ghorbani model,180000,144092.219,0.25,576392.5849,NaN,NaN,3.20218,576190.9299,11.6533,2048
11,9,3,FM,Lookup table,180000,144092.219,0.25,545996.2371,NaN,NaN,3.03331,545916.1337,-6.43243,2048
11,9,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,564534.8939,NaN,NaN,2.82267,564494.5793,2.74497,2035
11,9,5,FM,Lookup table,200000,159744.4089,0.25,572756.0517,NaN,NaN,2.86378,572791.7606,15.5646,2035
11,10,1,FM,Ghorbani model,180000,144092.219,0.25,572010.3461,NaN,NaN,3.17784,571999.6322,25.9639,2048
11,10,2,DSBAM,Saleh model,25000,20000,0.25,551178.2758,NaN,NaN,22.0471,550156.9066,19.4851,2048
11,10,3,FM,Ghorbani model,180000,144092.219,0.25,576377.9681,NaN,NaN,3.2021,576173.0712,11.6533,2048
11,10,4,FM,Lookup table,180000,144092.219,0.25,545985.7284,NaN,NaN,3.03325,545902.3171,-6.43243,2048
11,10,5,FM,Hyperbolic tangent,200000,159744.4089,0.25,564534.452,NaN,NaN,2.82267,564493.7611,2.74497,2035
11,10,6,FM,Lookup table,200000,159744.4089,0.25,572755.3452,NaN,NaN,2.86378,572789.9646,15.5647,2035
12,1,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,17930452.36,NaN,NaN,1.79305,17832168.39,-9.2572,2048
12,1,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19845400.33,NaN,NaN,0.99227,19714539.2,21.3296,2048
12,1,3,OFDM,Saleh model,20000000,16000000,0.25,19775060.66,NaN,NaN,0.988753,19572737.79,-5.93293,2048
12,1,4,OFDM,Cubic polynomial,10000000,8000000,0.25,10142839.28,NaN,NaN,1.01428,10117397.63,15.8282,2048
12,1,5,QAM,Saleh model,20000000,16000000,0.25,21075927.03,17649091.31,1.19416,1.0538,20143056.77,20.3974,2048
12,1,6,QAM,Saleh model,10000000,8000000,0.25,12481351.83,8824545.657,1.41439,1.24814,12680842.38,6.50406,2048
12,2,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,28301402.78,NaN,NaN,2.83014,28561533.01,-9.25719,410
12,2,2,OFDM,Modified Rapp model,20000000,16000000,0.25,30794222.91,NaN,NaN,1.53971,30283369.83,21.3297,410
12,2,3,OFDM,Saleh model,20000000,16000000,0.25,30967974.64,NaN,NaN,1.5484,30610349.93,-5.93293,410
12,2,4,OFDM,Cubic polynomial,10000000,8000000,0.25,23755410.37,NaN,NaN,2.37554,23818660.42,15.8283,1638
12,2,5,QAM,Saleh model,20000000,16000000,0.25,21405696.63,17649091.31,1.21285,1.07028,19557030.8,20.3976,410
12,2,6,QAM,Saleh model,10000000,8000000,0.25,13003203.85,8824545.657,1.47353,1.30032,11422265.75,6.50407,410
12,5,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,17670987.37,NaN,NaN,1.7671,18043427.05,0.99913,410
12,5,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20557993.09,NaN,NaN,1.0279,19773294.23,9.52525,410
12,5,3,OFDM,Saleh model,20000000,16000000,0.25,20327724.49,NaN,NaN,1.01639,20283735.66,29.4006,410
12,5,4,QAM,Saleh model,20000000,16000000,0.25,20236253.8,17649091.31,1.14659,1.01181,19053379.49,21.4815,410
12,5,5,QAM,Saleh model,10000000,8000000,0.25,16126076.87,8824545.657,1.82741,1.61261,12374043.47,8.21908,410
12,6,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,27815610.13,NaN,NaN,2.78156,27932666.57,0.999121,2048
12,6,2,OFDM,Modified Rapp model,20000000,16000000,0.25,30204390.27,NaN,NaN,1.51022,29917043.25,9.52525,2048
12,6,3,OFDM,Saleh model,20000000,16000000,0.25,30469928.17,NaN,NaN,1.5235,30404742.3,29.3999,2048
12,6,4,QAM,Saleh model,20000000,16000000,0.25,21003876.53,17649091.31,1.19008,1.05019,19853934.05,21.4814,2048
12,6,5,QAM,Saleh model,10000000,8000000,0.25,12575516.58,8824545.657,1.42506,1.25755,12133537.28,8.21907,2048
12,7,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,17930452.36,NaN,NaN,1.79305,17984096.82,25.9588,2048
12,7,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19845400.33,NaN,NaN,0.99227,19743236.34,7.28501,2048
12,7,3,OFDM,Saleh model,20000000,16000000,0.25,19775060.66,NaN,NaN,0.988753,19709132.61,11.6532,2048
12,7,4,OFDM,Cubic polynomial,10000000,8000000,0.25,10142839.28,NaN,NaN,1.01428,10108045.81,-6.43242,2048
12,7,5,QAM,Saleh model,20000000,16000000,0.25,21075927.03,17649091.31,1.19416,1.0538,20150812.24,2.74502,2048
12,7,6,QAM,Saleh model,10000000,8000000,0.25,12481351.83,8824545.657,1.41439,1.24814,12387794.37,15.5646,2048
12,8,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,28301402.78,NaN,NaN,2.83014,28153486.8,25.9637,410
12,8,2,OFDM,Modified Rapp model,20000000,16000000,0.25,30794222.91,NaN,NaN,1.53971,30569396.16,7.28501,410
12,8,3,OFDM,Saleh model,20000000,16000000,0.25,30967974.64,NaN,NaN,1.5484,30750000.66,11.6532,410
12,8,4,OFDM,Cubic polynomial,10000000,8000000,0.25,23755410.37,NaN,NaN,2.37554,23618052.02,-6.43242,1638
12,8,5,QAM,Saleh model,20000000,16000000,0.25,21405696.63,17649091.31,1.21285,1.07028,19906210.28,2.74503,410
12,8,6,QAM,Saleh model,10000000,8000000,0.25,13003203.85,8824545.657,1.47353,1.30032,11138034.46,15.5647,410
12,11,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,17670987.37,NaN,NaN,1.7671,17636414.24,6.95998,410
12,11,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20557993.09,NaN,NaN,1.0279,19927371.67,14.5237,410
12,11,3,OFDM,Saleh model,20000000,16000000,0.25,20327724.49,NaN,NaN,1.01639,20342857.36,11.8001,410
12,11,4,QAM,Saleh model,20000000,16000000,0.25,20236253.8,17649091.31,1.14659,1.01181,18915672.61,18.3252,410
12,11,5,QAM,Saleh model,10000000,8000000,0.25,16126076.87,8824545.657,1.82741,1.61261,13984992.44,19.0529,410
12,12,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,27815610.13,NaN,NaN,2.78156,27421891.15,6.95996,2048
12,12,2,OFDM,Modified Rapp model,20000000,16000000,0.25,30204390.27,NaN,NaN,1.51022,29996706.79,14.5237,2048
12,12,3,OFDM,Saleh model,20000000,16000000,0.25,30469928.17,NaN,NaN,1.5235,30434649.1,11.8,2048
12,12,4,QAM,Saleh model,20000000,16000000,0.25,21003876.53,17649091.31,1.19008,1.05019,19878905.46,18.3252,2048
12,12,5,QAM,Saleh model,10000000,8000000,0.25,12575516.58,8824545.657,1.42506,1.25755,12426411.07,19.0528,2048
12,13,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,17930452.36,NaN,NaN,1.79305,17992833.69,6.03747,2048
12,13,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19845400.33,NaN,NaN,0.99227,19579135.07,14.5979,2048
12,13,3,OFDM,Saleh model,20000000,16000000,0.25,19775060.66,NaN,NaN,0.988753,19721042.56,-4.62861,2048
12,13,4,OFDM,Cubic polynomial,10000000,8000000,0.25,10142839.28,NaN,NaN,1.01428,10099808.17,1.81983,2048
12,13,5,QAM,Saleh model,20000000,16000000,0.25,21075927.03,17649091.31,1.19416,1.0538,19535167.19,3.41198,2048
12,13,6,QAM,Saleh model,10000000,8000000,0.25,12481351.83,8824545.657,1.41439,1.24814,11928756.53,-3.96324,2048
12,14,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,28301402.78,NaN,NaN,2.83014,27843964.03,6.03752,410
12,14,2,OFDM,Modified Rapp model,20000000,16000000,0.25,30794222.91,NaN,NaN,1.53971,30487328.41,14.5979,410
12,14,3,OFDM,Saleh model,20000000,16000000,0.25,30967974.64,NaN,NaN,1.5484,30636643.45,-4.62861,410
12,14,4,OFDM,Cubic polynomial,10000000,8000000,0.25,23755410.37,NaN,NaN,2.37554,23702142.83,1.81983,1638
12,14,5,QAM,Saleh model,20000000,16000000,0.25,21405696.63,17649091.31,1.21285,1.07028,21242241.07,3.41198,410
12,14,6,QAM,Saleh model,10000000,8000000,0.25,13003203.85,8824545.657,1.47353,1.30032,12176202.64,-3.96324,410
12,17,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,17670987.37,NaN,NaN,1.7671,17298225.24,8.53636,410
12,17,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20557993.09,NaN,NaN,1.0279,19867693.05,10.4403,410
12,17,3,OFDM,Saleh model,20000000,16000000,0.25,20327724.49,NaN,NaN,1.01639,20486062.39,16.6869,410
12,17,4,QAM,Saleh model,20000000,16000000,0.25,20236253.8,17649091.31,1.14659,1.01181,18873852.44,-2.57969,410
12,17,5,QAM,Saleh model,10000000,8000000,0.25,16126076.87,8824545.657,1.82741,1.61261,13415939.61,-2.40125,410
12,18,1,OFDM,Hyperbolic tangent,10000000,8000000,0.25,27815610.13,NaN,NaN,2.78156,27816073.02,8.53627,2048
12,18,2,OFDM,Modified Rapp model,20000000,16000000,0.25,30204390.27,NaN,NaN,1.51022,29957766.92,10.4403,2048
12,18,3,OFDM,Saleh model,20000000,16000000,0.25,30469928.17,NaN,NaN,1.5235,30379226.64,16.6868,2048
12,18,4,QAM,Saleh model,20000000,16000000,0.25,21003876.53,17649091.31,1.19008,1.05019,19172930.75,-2.57969,2048
12,18,5,QAM,Saleh model,10000000,8000000,0.25,12575516.58,8824545.657,1.42506,1.25755,12296998.8,-2.40125,2048
