scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
6,13,2,DSBAM,Saleh model,25000,20000,0.25,2103656.309,NaN,NaN,84.1463,2102761.286,-5.06359,818
6,13,3,FM,Lookup table,12500,10000,0.25,1106685.556,NaN,NaN,88.5348,1115050.271,-5.69472,1023
6,13,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1093445.752,NaN,NaN,5.46723,1075364.312,16.1266,1023
6,13,5,DSBAM,Lookup table,25000,20000,0.25,2104595.452,NaN,NaN,84.1838,2100880.363,4.72763,818
6,14,1,FM,Lookup table,12500,10000,0.25,1106674.758,NaN,NaN,88.534,1115115.718,11.6396,1023
6,14,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087506.128,NaN,NaN,5.43753,1067026.031,33.2769,1023
6,15,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.602,NaN,NaN,85.6315,2128647.681,-8.71032,613
6,15,2,DSBAM,Saleh model,25000,20000,0.25,2109347.8,NaN,NaN,84.3739,2102261.285,-8.22582,613
6,15,3,FM,Lookup table,12500,10000,0.25,1102042.958,NaN,NaN,88.1634,1119286.088,-18.0873,1023
6,15,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1097767.944,NaN,NaN,5.48884,1071261.806,3.39271,1023
6,15,5,DSBAM,Lookup table,25000,20000,0.25,2110246.616,NaN,NaN,84.4099,2120694.895,-10.4913,613
6,16,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111568.102,NaN,NaN,44.4627,1107392.787,-8.79309,1010
6,16,2,DSBAM,Saleh model,25000,20000,0.25,1062624.257,NaN,NaN,42.505,1051870.47,-8.29443,1010
6,16,3,FM,Lookup table,12500,10000,0.25,1107250.313,NaN,NaN,88.58,1121973.153,-18.2987,1023
6,16,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1108939.173,NaN,NaN,5.5447,1076814.624,3.40185,1023
6,16,5,DSBAM,Lookup table,25000,20000,0.25,1084205.159,NaN,NaN,43.3682,1125853.277,-10.5773,1010
6,17,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111567.975,NaN,NaN,44.4627,1110539.498,5.79776,1010
6,17,2,DSBAM,Saleh model,25000,20000,0.25,1062614.562,NaN,NaN,42.5046,1186502.095,-12.8393,1010
6,17,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1091849.361,NaN,NaN,5.45925,1045798.256,16.3772,1023
6,17,4,DSBAM,Lookup table,25000,20000,0.25,1075485.821,NaN,NaN,43.0194,1055558.599,2.45709,1010
6,18,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.185,NaN,NaN,85.6315,2135613.918,5.92965,613
6,18,2,DSBAM,Saleh model,25000,20000,0.25,2116990.345,NaN,NaN,84.6796,2281068.547,-11.9034,613
6,18,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087504.35,NaN,NaN,5.43752,1048002.988,16.3044,1023
6,18,4,DSBAM,Lookup table,25000,20000,0.25,2110246.729,NaN,NaN,84.4099,2102836.428,2.55139,613
6,19,1,FM,Lookup table,12500,10000,0.25,2114379.024,NaN,NaN,169.15,2220245.98,-4.39425,971
6,19,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087507.441,NaN,NaN,5.43754,1047953.88,29.2387,1023
6,20,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.375,NaN,NaN,85.2062,2120430.417,8.38255,818
6,20,2,DSBAM,Saleh model,25000,20000,0.25,2103656.17,NaN,NaN,84.1462,2104428.179,-4.84539,818
6,20,3,FM,Lookup table,12500,10000,0.25,1106684.473,NaN,NaN,88.5348,1302915.288,-16.7438,1023
6,20,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1104930.832,NaN,NaN,5.52465,1050877.528,17.3371,1023
6,20,5,DSBAM,Lookup table,25000,20000,0.25,2106133.708,NaN,NaN,84.2453,2115872.726,-1.84301,818
6,21,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.27,NaN,NaN,85.2062,2120433.381,8.47138,818
6,21,2,DSBAM,Saleh model,25000,20000,0.25,2103656.309,NaN,NaN,84.1463,2104499.987,-4.75261,818
6,21,3,FM,Lookup table,12500,10000,0.25,1106685.556,NaN,NaN,88.5348,1302897.214,-16.6238,1023
6,21,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1093445.752,NaN,NaN,5.46723,1045859.111,17.5846,1023
6,21,5,DSBAM,Lookup table,25000,20000,0.25,2104595.452,NaN,NaN,84.1838,2111327.391,-1.85117,818
6,22,1,FM,Lookup table,12500,10000,0.25,1106674.758,NaN,NaN,88.534,1302938.278,-4.71543,1023
6,22,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087506.128,NaN,NaN,5.43753,1047815.728,29.2602,1023
6,23,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.602,NaN,NaN,85.6315,2133980.717,21.2606,613
6,23,2,DSBAM,Saleh model,25000,20000,0.25,2109347.8,NaN,NaN,84.3739,2116883.88,9.34517,613
6,23,3,FM,Lookup table,12500,10000,0.25,1102042.958,NaN,NaN,88.1634,1614291.471,0.402737,1023
6,23,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1097767.944,NaN,NaN,5.48884,1049361.891,33.7007,1023
6,23,5,DSBAM,Lookup table,25000,20000,0.25,2110246.616,NaN,NaN,84.4099,2111576.526,16.8602,613
6,24,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111568.102,NaN,NaN,44.4627,1110000.599,21.6797,1010
6,24,2,DSBAM,Saleh model,25000,20000,0.25,1062624.257,NaN,NaN,42.505,1088166.179,9.6879,1010
6,24,3,FM,Lookup table,12500,10000,0.25,1107250.313,NaN,NaN,88.58,1512145.408,0.611522,1023
6,24,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1108939.173,NaN,NaN,5.5447,1049892.006,34.1926,1023
6,24,5,DSBAM,Lookup table,25000,20000,0.25,1084205.159,NaN,NaN,43.3682,1088893.798,17.3573,1010
6,25,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111567.975,NaN,NaN,44.4627,1111650.905,-5.57644,1010
6,25,2,DSBAM,Saleh model,25000,20000,0.25,1062614.562,NaN,NaN,42.5046,1064182.882,-14.2419,1010
6,25,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1091849.361,NaN,NaN,5.45925,1575250.425,-10.3995,1023
6,25,4,DSBAM,Lookup table,25000,20000,0.25,1075485.821,NaN,NaN,43.0194,1053729.058,-11.3571,1010
6,26,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.185,NaN,NaN,85.6315,2139259.769,-5.65306,613
6,26,2,DSBAM,Saleh model,25000,20000,0.25,2116990.345,NaN,NaN,84.6796,2111558.09,-14.1661,613
6,26,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087504.35,NaN,NaN,5.43752,1350721.195,-11.1292,1023
6,26,4,DSBAM,Lookup table,25000,20000,0.25,2110246.729,NaN,NaN,84.4099,2103613.738,-11.4786,613
6,27,1,FM,Lookup table,12500,10000,0.25,2114379.024,NaN,NaN,169.15,2109080.618,-5.87279,971
6,27,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087507.441,NaN,NaN,5.43754,1353955.77,-4.05656,1023
6,28,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.375,NaN,NaN,85.2062,2169643.465,1.23424,818
6,28,2,DSBAM,Saleh model,25000,20000,0.25,2103656.17,NaN,NaN,84.1462,2102815.336,0.945989,818
6,28,3,FM,Lookup table,12500,10000,0.25,1106684.473,NaN,NaN,88.5348,1102832.877,1.80202,1023
6,28,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1104930.832,NaN,NaN,5.52465,1432340.985,4.05583,1023
6,28,5,DSBAM,Lookup table,25000,20000,0.25,2106133.708,NaN,NaN,84.2453,2104214.405,5.59393,818
6,29,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.27,NaN,NaN,85.2062,2170564.933,1.49642,818
6,29,2,DSBAM,Saleh model,25000,20000,0.25,2103656.309,NaN,NaN,84.1463,2102837.188,1.26469,818
6,29,3,FM,Lookup table,12500,10000,0.25,1106685.556,NaN,NaN,88.5348,1102844.053,2.12523,1023
6,29,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1093445.752,NaN,NaN,5.46723,1585164.341,4.68145,1023
6,29,5,DSBAM,Lookup table,25000,20000,0.25,2104595.452,NaN,NaN,84.1838,2102300.75,5.81365,818
6,30,1,FM,Lookup table,12500,10000,0.25,1106674.758,NaN,NaN,88.534,1102847.163,-6.23511,1023
6,30,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087506.128,NaN,NaN,5.43753,1363547.579,-4.35518,1023
6,31,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.602,NaN,NaN,85.6315,2152340.425,18.9547,613
6,31,2,DSBAM,Saleh model,25000,20000,0.25,2109347.8,NaN,NaN,84.3739,2123723.977,7.29134,613
6,31,3,FM,Lookup table,12500,10000,0.25,1102042.958,NaN,NaN,88.1634,1100125.974,10.8571,1023
6,31,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1097767.944,NaN,NaN,5.48884,1408842.493,12.625,1023
6,31,5,DSBAM,Lookup table,25000,20000,0.25,2110246.616,NaN,NaN,84.4099,2190827.843,3.50445,613
6,32,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111568.102,NaN,NaN,44.4627,1115558.579,18.8495,1010
6,32,2,DSBAM,Saleh model,25000,20000,0.25,1062624.257,NaN,NaN,42.505,1086700.597,7.16004,1010
6,32,3,FM,Lookup table,12500,10000,0.25,1107250.313,NaN,NaN,88.58,1100701.911,10.7282,1023
6,32,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1108939.173,NaN,NaN,5.5447,1538771.228,12.804,1023
6,32,5,DSBAM,Lookup table,25000,20000,0.25,1084205.159,NaN,NaN,43.3682,1237383.205,3.12387,1010
7,1,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204891.38,-8.66428,422
7,1,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820449.6,-6.33916,1022
7,2,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19984465.83,NaN,NaN,0.999223,19984416.51,-8.93146,1022
7,2,2,OFDM,Lookup table,20000000,16000000,0.25,20311230.25,NaN,NaN,1.01556,20311263.58,-6.31679,817
7,3,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19919235.73,NaN,NaN,0.995962,19919313.71,-8.51721,1022
7,4,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19930296.4,NaN,NaN,0.996515,19930269.99,-8.8131,1022
7,4,2,OFDM,Lookup table,20000000,16000000,0.25,20672179.68,NaN,NaN,1.03361,20672184.14,-6.21469,408
7,5,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19957794.51,NaN,NaN,0.99789,19957663.49,-8.60177,1022
7,5,2,OFDM,Lookup table,20000000,16000000,0.25,19838451.53,NaN,NaN,0.991923,19838403.84,-6.18671,1022
7,6,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19823767.4,NaN,NaN,0.991188,19823777.75,-8.85029,1022
7,6,2,OFDM,Lookup table,20000000,16000000,0.25,20452223.66,NaN,NaN,1.02261,20452224.09,-6.28458,408
7,7,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19932076.61,NaN,NaN,0.996604,19931935.6,-8.98188,1022
7,8,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20354750.28,NaN,NaN,1.01774,20354682.61,-9.24876,803
7,8,2,OFDM,Lookup table,20000000,16000000,0.25,20139804.64,NaN,NaN,1.00699,20139864.1,-6.11844,817
7,9,1,OFDM,Lookup table,20000000,16000000,0.25,19837544.31,NaN,NaN,0.991877,19837538.6,22.5287,1022
7,10,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204881.29,26.5602,422
7,10,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820451.47,28.8853,1022
7,11,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19984465.83,NaN,NaN,0.999223,19984406.5,26.3388,1022
7,11,2,OFDM,Lookup table,20000000,16000000,0.25,20311230.25,NaN,NaN,1.01556,20311269.15,28.9534,817
7,12,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19919235.73,NaN,NaN,0.995962,19919329.33,26.4275,1022
7,13,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19930296.4,NaN,NaN,0.996515,19930264.59,26.7773,1022
7,13,2,OFDM,Lookup table,20000000,16000000,0.25,20672179.68,NaN,NaN,1.03361,20672184.87,29.3757,408
7,14,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19957794.51,NaN,NaN,0.99789,19957636.99,26.5621,1022
7,14,2,OFDM,Lookup table,20000000,16000000,0.25,19838451.53,NaN,NaN,0.991923,19838395.8,28.9772,1022
7,15,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19823767.4,NaN,NaN,0.991188,19823779.75,26.4414,1022
7,15,2,OFDM,Lookup table,20000000,16000000,0.25,20452223.66,NaN,NaN,1.02261,20452224.15,29.0071,408
7,16,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19932076.61,NaN,NaN,0.996604,19931907.08,26.4777,1022
7,17,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20354750.28,NaN,NaN,1.01774,20354668.91,26.1282,803
7,17,2,OFDM,Lookup table,20000000,16000000,0.25,20139804.64,NaN,NaN,1.00699,20139874.05,29.2585,817
7,18,1,OFDM,Lookup table,20000000,16000000,0.25,19837544.31,NaN,NaN,0.991877,19837537.6,20.9008,1022
7,19,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204899.85,6.38556,422
7,19,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820453.41,8.71068,1022
7,20,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19984465.83,NaN,NaN,0.999223,19984424.9,6.20582,1022
7,20,2,OFDM,Lookup table,20000000,16000000,0.25,20311230.25,NaN,NaN,1.01556,20311274.95,8.82049,817
7,21,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19919235.73,NaN,NaN,0.995962,19919300.56,6.36321,1022
7,22,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19930296.4,NaN,NaN,0.996515,19930274.5,6.44786,1022
7,22,2,OFDM,Lookup table,20000000,16000000,0.25,20672179.68,NaN,NaN,1.03361,20672185.63,9.04627,408
7,23,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19957794.51,NaN,NaN,0.99789,19957685.73,6.82241,1022
7,23,2,OFDM,Lookup table,20000000,16000000,0.25,19838451.53,NaN,NaN,0.991923,19838387.38,9.23747,1022
7,24,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19823767.4,NaN,NaN,0.991188,19823776.05,6.5241,1022
7,24,2,OFDM,Lookup table,20000000,16000000,0.25,20452223.66,NaN,NaN,1.02261,20452224.21,9.0898,408
7,25,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19932076.61,NaN,NaN,0.996604,19931959.53,6.48201,1022
7,26,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20354750.28,NaN,NaN,1.01774,20354694.1,6.16983,803
7,26,2,OFDM,Lookup table,20000000,16000000,0.25,20139804.64,NaN,NaN,1.00699,20139884.43,9.30015,817
7,27,1,OFDM,Lookup table,20000000,16000000,0.25,19837544.31,NaN,NaN,0.991877,19837536.54,26.8488,1022
7,28,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204999.49,-4.98864,422
7,28,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820422.27,-2.66352,1022
7,29,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19984465.83,NaN,NaN,0.999223,19984523.41,-5.37689,1022
7,29,2,OFDM,Lookup table,20000000,16000000,0.25,20311230.25,NaN,NaN,1.01556,20311185.01,-2.76222,817
7,30,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19919235.73,NaN,NaN,0.995962,19919142.65,-5.29897,1022
7,31,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19930296.4,NaN,NaN,0.996515,19930326.8,-5.12503,1022
7,31,2,OFDM,Lookup table,20000000,16000000,0.25,20672179.68,NaN,NaN,1.03361,20672173.46,-2.52662,408
7,32,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19957794.51,NaN,NaN,0.99789,19957948.29,-5.21679,1022
7,32,2,OFDM,Lookup table,20000000,16000000,0.25,19838451.53,NaN,NaN,0.991923,19838515.01,-2.80173,1022
7,33,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19823767.4,NaN,NaN,0.991188,19823754.27,-5.11826,1022
7,33,2,OFDM,Lookup table,20000000,16000000,0.25,20452223.66,NaN,NaN,1.02261,20452222.83,-2.55256,408
7,34,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,19932076.61,NaN,NaN,0.996604,19932242.15,-5.09649,1022
7,35,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20354750.28,NaN,NaN,1.01774,20354829.64,-5.44275,803
7,35,2,OFDM,Lookup table,20000000,16000000,0.25,20139804.64,NaN,NaN,1.00699,20139724.24,-2.31244,817
7,36,1,OFDM,Lookup table,20000000,16000000,0.25,19837544.31,NaN,NaN,0.991877,19837551.28,-6.46192,1022
8,1,1,GFSK,Saleh model,25000,20000,0.25,1091492.914,NaN,NaN,43.6597,1091546.923,-9.25209,960
8,1,2,FSK,Modified Rapp model,100000,80000,0.25,1089295.072,NaN,NaN,10.893,1089248.074,-15.6259,1022
8,1,3,QAM,Hyperbolic tangent,25000,20000,0.25,2108734.965,22061.36414,95.585,84.3494,2106527.212,19.3181,704
8,1,4,GFSK,Ghorbani model,25000,20000,0.25,1064523.416,NaN,NaN,42.5809,1067111.131,-3.06926,960
8,1,5,QAM,Saleh model,12500,10000,0.25,1094199.6,11030.68207,99.196,87.536,1080239.912,8.12207,998
8,1,6,GFSK,Saleh model,100000,80000,0.25,1122386.78,NaN,NaN,11.2239,1122371.62,-27.1681,1022
8,1,7,GFSK,Hyperbolic tangent,25000,20000,0.25,1065871.975,NaN,NaN,42.6349,1065914.775,4.43254,960
8,1,8,FSK,Ghorbani model,100000,80000,0.25,1192408.17,NaN,NaN,11.9241,1192708.946,-26.8223,1022
8,2,1,GFSK,Saleh model,25000,20000,0.25,2107276.97,NaN,NaN,84.2911,2107343.616,-9.20765,575
8,2,2,FSK,Modified Rapp model,100000,80000,0.25,2134791.956,NaN,NaN,21.3479,2134744.069,-15.3578,612
8,2,3,QAM,Hyperbolic tangent,25000,20000,0.25,1101110.308,22061.36414,49.9113,44.0444,1092418.996,18.8321,960
8,2,4,GFSK,Ghorbani model,25000,20000,0.25,2105943.512,NaN,NaN,84.2377,2106324.397,-3.57331,575
8,2,5,QAM,Saleh model,12500,10000,0.25,2109899.101,11030.68207,191.275,168.792,2110952.011,11.5452,598
8,2,6,GFSK,Saleh model,100000,80000,0.25,2137912.683,NaN,NaN,21.3791,2137927.499,-27.0907,612
8,2,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106331.3,NaN,NaN,84.2533,2106340.543,4.60821,575
8,2,8,FSK,Ghorbani model,100000,80000,0.25,2105138.271,NaN,NaN,21.0514,2105176,-26.9687,612
8,3,1,QAM,Hyperbolic tangent,25000,20000,0.25,1091180.201,22061.36414,49.4611,43.6472,1089417.494,-6.10044,960
8,4,1,GFSK,Saleh model,25000,20000,0.25,2104771.604,NaN,NaN,84.1909,2104900.358,0.798736,768
8,4,2,FSK,Modified Rapp model,100000,80000,0.25,2106063.547,NaN,NaN,21.0606,2106065.271,9.70509,780
8,4,3,QAM,Hyperbolic tangent,25000,20000,0.25,1091752.087,22061.36414,49.4871,43.6701,1092941.333,33.1835,960
8,4,4,GFSK,Ghorbani model,25000,20000,0.25,2103116.487,NaN,NaN,84.1247,2103125.122,28.1731,768
8,4,5,QAM,Saleh model,12500,10000,0.25,2103990.098,11030.68207,190.74,168.319,2103314.305,28.6962,798
8,4,6,GFSK,Saleh model,100000,80000,0.25,2131787.248,NaN,NaN,21.3179,2131778.148,1.29348,780
8,4,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2102986.975,NaN,NaN,84.1195,2102963.203,33.6581,768
8,4,8,FSK,Ghorbani model,100000,80000,0.25,2101526.715,NaN,NaN,21.0153,2101519.548,4.80958,780
8,5,1,GFSK,Saleh model,25000,20000,0.25,2099840.897,NaN,NaN,83.9936,2099914.57,1.12227,768
8,5,2,FSK,Modified Rapp model,100000,80000,0.25,2105356.93,NaN,NaN,21.0536,2105358.134,10.2209,780
8,5,3,QAM,Hyperbolic tangent,25000,20000,0.25,1093081.239,22061.36414,49.5473,43.7232,1093990.103,36.1428,960
8,5,4,GFSK,Ghorbani model,25000,20000,0.25,2102605.172,NaN,NaN,84.1042,2102605.627,28.7645,768
8,5,5,QAM,Saleh model,12500,10000,0.25,2103957.767,11030.68207,190.737,168.317,2102987.26,30.9386,798
8,5,6,GFSK,Saleh model,100000,80000,0.25,2131787.9,NaN,NaN,21.3179,2131778.796,1.89599,780
8,5,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2107658.637,NaN,NaN,84.3063,2107610.833,34.4965,768
8,5,8,FSK,Ghorbani model,100000,80000,0.25,2134220.78,NaN,NaN,21.3422,2134198.74,5.44206,780
8,6,1,QAM,Hyperbolic tangent,25000,20000,0.25,1097636.394,22061.36414,49.7538,43.9055,1094980.338,-5.90196,960
8,7,1,GFSK,Saleh model,25000,20000,0.25,2111846.902,NaN,NaN,84.4739,2111830.542,4.78421,575
8,7,2,FSK,Modified Rapp model,100000,80000,0.25,2108632.899,NaN,NaN,21.0863,2108588.358,4.8062,612
8,7,3,QAM,Hyperbolic tangent,25000,20000,0.25,2109298.307,22061.36414,95.6105,84.3719,2105745.615,44.6991,725
8,7,4,GFSK,Ghorbani model,25000,20000,0.25,2106538.22,NaN,NaN,84.2615,2106537.163,44.4507,575
8,7,5,QAM,Saleh model,12500,10000,0.25,2109873.777,11030.68207,191.273,168.79,2108893.824,34.6502,598
8,7,6,GFSK,Saleh model,100000,80000,0.25,2138172.646,NaN,NaN,21.3817,2138262.004,-2.55122,612
8,7,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106368.89,NaN,NaN,84.2548,2106367.29,38.6233,575
8,7,8,FSK,Ghorbani model,100000,80000,0.25,2105168.022,NaN,NaN,21.0517,2105099.17,-9.66424,612
8,8,1,GFSK,Saleh model,25000,20000,0.25,1091625.352,NaN,NaN,43.665,1091608.121,4.3879,960
8,8,2,FSK,Modified Rapp model,100000,80000,0.25,1108567.192,NaN,NaN,11.0857,1108509.914,4.71297,1022
8,8,3,GFSK,Ghorbani model,25000,20000,0.25,1072895.742,NaN,NaN,42.9158,1072910.815,44.1013,960
8,8,4,QAM,Saleh model,12500,10000,0.25,1072969.599,11030.68207,97.2714,85.8376,1065585.134,35.6894,998
8,8,5,GFSK,Saleh model,100000,80000,0.25,1112149.98,NaN,NaN,11.1215,1112201.528,-2.84812,1022
8,8,6,GFSK,Hyperbolic tangent,25000,20000,0.25,1065850.056,NaN,NaN,42.634,1065827.674,38.287,960
8,8,7,FSK,Ghorbani model,100000,80000,0.25,1149926.138,NaN,NaN,11.4993,1150127.277,-9.78875,1022
8,9,1,GFSK,Saleh model,25000,20000,0.25,1091492.914,NaN,NaN,43.6597,1091467.537,25.4306,960
8,9,2,FSK,Modified Rapp model,100000,80000,0.25,1089295.072,NaN,NaN,10.893,1089361.273,37.4244,1022
8,9,3,QAM,Hyperbolic tangent,25000,20000,0.25,2108734.965,22061.36414,95.585,84.3494,2108839.728,63.6625,704
8,9,4,GFSK,Ghorbani model,25000,20000,0.25,1064523.416,NaN,NaN,42.5809,1064953.762,59.2154,960
8,9,5,QAM,Saleh model,12500,10000,0.25,1094199.6,11030.68207,99.196,87.536,1068612.253,53.2667,998
8,9,6,GFSK,Saleh model,100000,80000,0.25,1122386.78,NaN,NaN,11.2239,1122361.252,23.7829,1022
8,9,7,GFSK,Hyperbolic tangent,25000,20000,0.25,1065871.975,NaN,NaN,42.6349,1065770.204,61.9057,960
8,9,8,FSK,Ghorbani model,100000,80000,0.25,1192408.17,NaN,NaN,11.9241,1191960.301,21.337,1022
8,10,1,GFSK,Saleh model,25000,20000,0.25,2107276.97,NaN,NaN,84.2911,2107235.084,25.4886,575
8,10,2,FSK,Modified Rapp model,100000,80000,0.25,2134791.956,NaN,NaN,21.3479,2134798.526,37.7729,612
8,10,3,QAM,Hyperbolic tangent,25000,20000,0.25,1101110.308,22061.36414,49.9113,44.0444,1092625.964,65.4903,960
8,10,4,GFSK,Ghorbani model,25000,20000,0.25,2105943.512,NaN,NaN,84.2377,2106007.592,59.3714,575
8,10,5,QAM,Saleh model,12500,10000,0.25,2109899.101,11030.68207,191.275,168.792,2107589.934,57.8914,598
8,10,6,GFSK,Saleh model,100000,80000,0.25,2137912.683,NaN,NaN,21.3791,2137800.295,24.0305,612
8,10,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106331.3,NaN,NaN,84.2533,2106306.61,62.2298,575
8,10,8,FSK,Ghorbani model,100000,80000,0.25,2105138.271,NaN,NaN,21.0514,2105083.736,21.3852,612
8,11,1,QAM,Hyperbolic tangent,25000,20000,0.25,1091180.201,22061.36414,49.4611,43.6472,1088297.406,11.7592,960
8,12,1,GFSK,Saleh model,25000,20000,0.25,2104771.604,NaN,NaN,84.1909,2104684.687,7.11355,768
8,12,2,FSK,Modified Rapp model,100000,80000,0.25,2106063.547,NaN,NaN,21.0606,2106120.866,9.80444,780
8,12,3,QAM,Hyperbolic tangent,25000,20000,0.25,1091752.087,22061.36414,49.4871,43.6701,1087683.164,41.407,960
8,12,4,GFSK,Ghorbani model,25000,20000,0.25,2103116.487,NaN,NaN,84.1247,2103115.657,44.1737,768
8,12,5,QAM,Saleh model,12500,10000,0.25,2103990.098,11030.68207,190.74,168.319,2103711.754,36.3272,798
8,12,6,GFSK,Saleh model,100000,80000,0.25,2131787.248,NaN,NaN,21.3179,2131768.183,3.67594,780
8,12,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2102986.975,NaN,NaN,84.1195,2103064.154,29.5511,768
8,12,8,FSK,Ghorbani model,100000,80000,0.25,2101526.715,NaN,NaN,21.0153,2101499.504,3.59444,780
8,13,1,GFSK,Saleh model,25000,20000,0.25,2099840.897,NaN,NaN,83.9936,2099796.162,7.0439,768
8,13,2,FSK,Modified Rapp model,100000,80000,0.25,2105356.93,NaN,NaN,21.0536,2105400.744,9.59133,780
8,13,3,QAM,Hyperbolic tangent,25000,20000,0.25,1093081.239,22061.36414,49.5473,43.7232,1091892.553,38.9786,960
8,13,4,GFSK,Ghorbani model,25000,20000,0.25,2102605.172,NaN,NaN,84.1042,2102598.09,44.1724,768
8,13,5,QAM,Saleh model,12500,10000,0.25,2103957.767,11030.68207,190.737,168.317,2104095.689,33.7184,798
8,13,6,GFSK,Saleh model,100000,80000,0.25,2131787.9,NaN,NaN,21.3179,2131768.627,3.70846,780
8,13,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2107658.637,NaN,NaN,84.3063,2107831.025,29.5743,768
8,13,8,FSK,Ghorbani model,100000,80000,0.25,2134220.78,NaN,NaN,21.3422,2134175.418,3.66693,780
