scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
4,15,3,OFDM,Saleh model,40000000,32000000,0.25,39474847.49,NaN,NaN,0.986871,39474865.96,11.9878,1024
4,15,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,39712602.8,NaN,NaN,0.992815,39712585.46,3.95628,1024
4,16,1,OFDM,Saleh model,40000000,32000000,0.25,49526254.22,NaN,NaN,1.23816,49526234.75,7.09437,1024
4,16,2,OFDM,Lookup table,20000000,16000000,0.25,49500049.51,NaN,NaN,2.475,49500045.29,14.5237,1024
4,16,3,OFDM,Saleh model,40000000,32000000,0.25,49158741.45,NaN,NaN,1.22897,49159209.02,12.262,1024
4,16,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,49601071.96,NaN,NaN,1.24003,49601088.72,3.99836,1024
4,19,1,OFDM,Saleh model,40000000,32000000,0.25,39676864.78,NaN,NaN,0.991922,39676842.07,-8.73951,1024
4,19,2,OFDM,Lookup table,20000000,16000000,0.25,19966225.42,NaN,NaN,0.998311,19966226.12,19.9095,1024
4,19,3,OFDM,Saleh model,40000000,32000000,0.25,39568088.18,NaN,NaN,0.989202,39568125.41,20.2014,1024
4,19,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,39618332.68,NaN,NaN,0.990458,39618336.56,9.50775,1024
4,20,1,OFDM,Saleh model,40000000,32000000,0.25,49680188,NaN,NaN,1.242,49680192.02,-8.54779,1024
4,20,2,OFDM,Lookup table,20000000,16000000,0.25,49185222.92,NaN,NaN,2.45926,49185218.14,19.9095,1024
4,20,3,OFDM,Saleh model,40000000,32000000,0.25,48978972.23,NaN,NaN,1.22447,48979175.91,20.4493,1024
4,20,4,OFDM,Hyperbolic tangent,40000000,32000000,0.25,49481680.53,NaN,NaN,1.23704,49481437.41,9.64727,1024
5,1,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19971970.03,-9.25719,1024
5,1,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20320334.9,15.8279,1024
5,1,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35150879.59,20.3972,1024
5,2,1,OFDM,Saleh model,20000000,16000000,0.25,45541270.53,NaN,NaN,2.27706,45541002.4,-9.25719,819
5,2,2,OFDM,Ghorbani model,20000000,16000000,0.25,45537048.81,NaN,NaN,2.27685,45517710.42,15.8279,819
5,2,3,QAM,Modified Rapp model,40000000,32000000,0.25,35373828.61,35298182.63,1.00214,0.884346,35373685.27,20.3972,819
5,3,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35407399.48,35298182.63,1.00309,0.885185,34789573.6,-5.93293,307
5,4,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35356141.54,35298182.63,1.00164,0.883904,35131629.99,-5.93293,1024
5,5,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35318495.6,35298182.63,1.00058,0.882962,35108133.69,-5.93293,1024
5,6,1,QAM,Ghorbani model,40000000,32000000,0.25,36126231.3,35298182.63,1.02346,0.903156,35997591.25,21.3296,614
5,6,2,QAM,Hyperbolic tangent,40000000,32000000,0.25,35414284.49,35298182.63,1.00329,0.885357,34978120.27,-5.93293,410
5,7,1,QAM,Ghorbani model,40000000,32000000,0.25,36183995.68,35298182.63,1.0251,0.9046,36098893.96,21.3297,1024
5,8,1,OFDM,Saleh model,20000000,16000000,0.25,20408713.86,NaN,NaN,1.02044,20406664.52,0.999119,819
5,8,2,QAM,Ghorbani model,40000000,32000000,0.25,36165778.19,35298182.63,1.02458,0.904144,35928008.84,21.3297,1024
5,8,3,OFDM,Ghorbani model,20000000,16000000,0.25,20932617.09,NaN,NaN,1.04663,20895423.62,12.4442,819
5,8,4,QAM,Modified Rapp model,40000000,32000000,0.25,35337446.54,35298182.63,1.00111,0.883436,35337775.94,21.4809,819
5,9,1,OFDM,Saleh model,20000000,16000000,0.25,45466439.38,NaN,NaN,2.27332,45467796.14,0.999129,1024
5,9,2,QAM,Ghorbani model,40000000,32000000,0.25,36821895.12,35298182.63,1.04317,0.920547,36981432.36,21.3297,102
5,9,3,OFDM,Ghorbani model,20000000,16000000,0.25,45629984.89,NaN,NaN,2.2815,45511382.22,12.4442,1024
5,9,4,QAM,Modified Rapp model,40000000,32000000,0.25,35745742.82,35298182.63,1.01268,0.893644,35745767.33,21.4813,1024
5,10,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19972254.29,25.9692,1024
5,10,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20366094.87,-6.43242,1024
5,10,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35149697.56,2.74503,1024
5,11,1,OFDM,Saleh model,20000000,16000000,0.25,45541270.53,NaN,NaN,2.27706,45540365.13,25.9692,819
5,11,2,OFDM,Ghorbani model,20000000,16000000,0.25,45537048.81,NaN,NaN,2.27685,45547262.75,-6.43242,819
5,11,3,QAM,Modified Rapp model,40000000,32000000,0.25,35373828.61,35298182.63,1.00214,0.884346,35374010.13,2.74503,819
5,12,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35407399.48,35298182.63,1.00309,0.885185,34263525.2,11.6533,307
5,13,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35356141.54,35298182.63,1.00164,0.883904,34567800.5,11.6533,1024
5,14,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35318495.6,35298182.63,1.00058,0.882962,34276622.69,11.6533,1024
5,15,1,QAM,Ghorbani model,40000000,32000000,0.25,36126231.3,35298182.63,1.02346,0.903156,34651093.19,7.28502,614
5,15,2,QAM,Hyperbolic tangent,40000000,32000000,0.25,35414284.49,35298182.63,1.00329,0.885357,34639162.69,11.6533,410
5,16,1,QAM,Ghorbani model,40000000,32000000,0.25,36183995.68,35298182.63,1.0251,0.9046,34578650.47,7.28502,1024
5,17,1,OFDM,Saleh model,20000000,16000000,0.25,20408713.86,NaN,NaN,1.02044,20410094.11,6.95999,819
5,17,2,QAM,Ghorbani model,40000000,32000000,0.25,36165778.19,35298182.63,1.02458,0.904144,35055679.79,7.28502,1024
5,17,3,OFDM,Ghorbani model,20000000,16000000,0.25,20932617.09,NaN,NaN,1.04663,20940352.07,3.87674,819
5,17,4,QAM,Modified Rapp model,40000000,32000000,0.25,35337446.54,35298182.63,1.00111,0.883436,35338008.86,18.3252,819
5,18,1,OFDM,Saleh model,20000000,16000000,0.25,45466439.38,NaN,NaN,2.27332,45465617.13,6.95999,1024
5,18,2,QAM,Ghorbani model,40000000,32000000,0.25,36821895.12,35298182.63,1.04317,0.920547,36227257.6,7.28502,102
5,18,3,OFDM,Ghorbani model,20000000,16000000,0.25,45629984.89,NaN,NaN,2.2815,45425013.28,3.87674,1024
5,18,4,QAM,Modified Rapp model,40000000,32000000,0.25,35745742.82,35298182.63,1.01268,0.893644,35745767.78,18.3252,1024
5,19,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19971725.08,6.03754,1024
5,19,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20296198.69,1.81983,1024
5,19,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35150933.32,3.41198,1024
5,20,1,OFDM,Saleh model,20000000,16000000,0.25,45541270.53,NaN,NaN,2.27706,45541611.67,6.03754,819
5,20,2,OFDM,Ghorbani model,20000000,16000000,0.25,45537048.81,NaN,NaN,2.27685,45495076.09,1.81983,819
5,20,3,QAM,Modified Rapp model,40000000,32000000,0.25,35373828.61,35298182.63,1.00214,0.884346,35373665.14,3.41198,819
5,21,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35407399.48,35298182.63,1.00309,0.885185,34678682.45,-4.62861,307
5,22,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35356141.54,35298182.63,1.00164,0.883904,35070658.41,-4.62861,1024
5,23,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35318495.6,35298182.63,1.00058,0.882962,35062775.27,-4.62861,1024
5,24,1,QAM,Ghorbani model,40000000,32000000,0.25,36126231.3,35298182.63,1.02346,0.903156,36046904.38,14.5979,614
5,24,2,QAM,Hyperbolic tangent,40000000,32000000,0.25,35414284.49,35298182.63,1.00329,0.885357,34990465.46,-4.62861,410
5,25,1,QAM,Ghorbani model,40000000,32000000,0.25,36183995.68,35298182.63,1.0251,0.9046,36169415.1,14.5979,1024
5,26,1,OFDM,Saleh model,20000000,16000000,0.25,20408713.86,NaN,NaN,1.02044,20408610.5,8.53639,819
5,26,2,QAM,Ghorbani model,40000000,32000000,0.25,36165778.19,35298182.63,1.02458,0.904144,36354130.13,14.5979,1024
5,26,3,OFDM,Ghorbani model,20000000,16000000,0.25,20932617.09,NaN,NaN,1.04663,20884169.47,-7.72138,819
5,26,4,QAM,Modified Rapp model,40000000,32000000,0.25,35337446.54,35298182.63,1.00111,0.883436,35338474.74,-2.57969,819
5,27,1,OFDM,Saleh model,20000000,16000000,0.25,45466439.38,NaN,NaN,2.27332,45466559.62,8.53639,1024
5,27,2,QAM,Ghorbani model,40000000,32000000,0.25,36821895.12,35298182.63,1.04317,0.920547,34857914.75,14.5979,102
5,27,3,OFDM,Ghorbani model,20000000,16000000,0.25,45629984.89,NaN,NaN,2.2815,45298247.15,-7.72138,1024
5,27,4,QAM,Modified Rapp model,40000000,32000000,0.25,35745742.82,35298182.63,1.01268,0.893644,35745775.55,-2.57969,1024
5,28,1,OFDM,Saleh model,20000000,16000000,0.25,19971744.17,NaN,NaN,0.998587,19971596.87,-5.74423,1024
5,28,2,OFDM,Ghorbani model,20000000,16000000,0.25,20351834.73,NaN,NaN,1.01759,20297164.32,0.255002,1024
5,28,3,QAM,Modified Rapp model,40000000,32000000,0.25,35150348.69,35298182.63,0.995812,0.878759,35149470.1,1.35852,1024
5,29,1,OFDM,Saleh model,20000000,16000000,0.25,45541270.53,NaN,NaN,2.27706,45541874.41,-5.74423,819
5,29,2,OFDM,Ghorbani model,20000000,16000000,0.25,45537048.81,NaN,NaN,2.27685,45490416.41,0.255002,819
5,29,3,QAM,Modified Rapp model,40000000,32000000,0.25,35373828.61,35298182.63,1.00214,0.884346,35374078.89,1.35852,819
5,30,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35407399.48,35298182.63,1.00309,0.885185,35368872.92,-6.17833,307
5,31,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35356141.54,35298182.63,1.00164,0.883904,35664442.01,-6.17833,1024
5,32,1,QAM,Hyperbolic tangent,40000000,32000000,0.25,35318495.6,35298182.63,1.00058,0.882962,35574715.34,-6.17833,1024
5,33,1,QAM,Ghorbani model,40000000,32000000,0.25,36126231.3,35298182.63,1.02346,0.903156,35771766.96,-9.19976,614
5,33,2,QAM,Hyperbolic tangent,40000000,32000000,0.25,35414284.49,35298182.63,1.00329,0.885357,35362734.44,-6.17833,410
5,34,1,QAM,Ghorbani model,40000000,32000000,0.25,36183995.68,35298182.63,1.0251,0.9046,35970373.44,-9.19976,1024
5,35,1,OFDM,Saleh model,20000000,16000000,0.25,20408713.86,NaN,NaN,1.02044,20410053.26,1.30753,819
5,35,2,QAM,Ghorbani model,40000000,32000000,0.25,36165778.19,35298182.63,1.02458,0.904144,35839901.03,-9.19976,1024
5,35,3,OFDM,Ghorbani model,20000000,16000000,0.25,20932617.09,NaN,NaN,1.04663,20923352.25,29.7411,819
5,35,4,QAM,Modified Rapp model,40000000,32000000,0.25,35337446.54,35298182.63,1.00111,0.883436,35337481.47,12.7148,819
5,36,1,OFDM,Saleh model,20000000,16000000,0.25,45466439.38,NaN,NaN,2.27332,45465660.48,1.30753,1024
5,36,2,QAM,Ghorbani model,40000000,32000000,0.25,36821895.12,35298182.63,1.04317,0.920547,36778462.7,-9.19976,102
5,36,3,OFDM,Ghorbani model,20000000,16000000,0.25,45629984.89,NaN,NaN,2.2815,45633739.8,29.7411,1024
5,36,4,QAM,Modified Rapp model,40000000,32000000,0.25,35745742.82,35298182.63,1.01268,0.893644,35745755.08,12.7148,1024
6,1,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1106720.482,-9.25719,1012
6,1,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1058502.268,21.328,1012
6,1,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,1046727.501,15.8283,1024
6,1,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1086074.626,20.3973,1012
6,2,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110940.033,NaN,NaN,84.4376,2125779.43,-9.25719,614
6,2,2,DSBAM,Lookup table,25000,20000,0.25,2093610.527,NaN,NaN,83.7444,2101213.879,21.3283,614
6,2,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038271.05,NaN,NaN,5.19136,1047087.691,15.8283,1024
6,2,4,DSBAM,Lookup table,25000,20000,0.25,2094623.42,NaN,NaN,83.7849,2112952.193,20.3973,614
6,3,1,FM,Ghorbani model,12500,10000,0.25,2101549.048,NaN,NaN,168.124,2463815.353,-5.93294,972
6,3,2,FM,Cubic polynomial,200000,159744.4089,0.25,1037815.559,NaN,NaN,5.18908,1048575.723,15.8283,1024
6,4,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110390.279,NaN,NaN,84.4156,2269617.407,0.999128,819
6,4,2,DSBAM,Lookup table,25000,20000,0.25,2093318.006,NaN,NaN,83.7327,2114106.377,9.52523,819
6,4,3,FM,Ghorbani model,12500,10000,0.25,1096658.162,NaN,NaN,87.7327,3013661.312,-5.93294,1024
6,4,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038221.785,NaN,NaN,5.19111,1049264.974,15.8283,1024
6,4,5,DSBAM,Lookup table,25000,20000,0.25,2094332.728,NaN,NaN,83.7733,2097052.978,21.4809,819
6,5,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110376.399,NaN,NaN,84.4151,2270644.597,0.999128,819
6,5,2,DSBAM,Lookup table,25000,20000,0.25,2093317.995,NaN,NaN,83.7327,2114053.696,9.52523,819
6,5,3,FM,Ghorbani model,12500,10000,0.25,1096658.114,NaN,NaN,87.7326,3045195.678,-5.93294,1024
6,5,4,FM,Cubic polynomial,200000,159744.4089,0.25,1037876.827,NaN,NaN,5.18938,1050083.642,15.8283,1024
6,5,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2097065.116,21.4809,819
6,6,1,FM,Ghorbani model,12500,10000,0.25,1096657.586,NaN,NaN,87.7326,3075780.297,-5.93294,1024
6,6,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038185.006,NaN,NaN,5.19093,1050755.782,15.8283,1024
6,7,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110931.034,NaN,NaN,84.4372,2125273.179,4.67933,614
6,7,2,DSBAM,Lookup table,25000,20000,0.25,2093610.44,NaN,NaN,83.7444,2097856.722,21.6937,614
6,7,3,FM,Ghorbani model,12500,10000,0.25,1096658.029,NaN,NaN,87.7326,3108048.983,-5.93294,1024
6,7,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038077.283,NaN,NaN,5.19039,1051738.999,15.8283,1024
6,7,5,DSBAM,Lookup table,25000,20000,0.25,2094623.077,NaN,NaN,83.7849,2122262.674,1.44912,614
6,8,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101167.892,NaN,NaN,44.0467,1107918.867,4.67933,1012
6,8,2,DSBAM,Lookup table,25000,20000,0.25,1041032.435,NaN,NaN,41.6413,1045805.104,21.6935,1012
6,8,3,FM,Ghorbani model,12500,10000,0.25,1096658.165,NaN,NaN,87.7327,3143491.175,-5.93294,1024
6,8,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038030.385,NaN,NaN,5.19015,1052215.164,15.8283,1024
6,8,5,DSBAM,Lookup table,25000,20000,0.25,1019623.316,NaN,NaN,40.7849,1114092.931,1.44912,1012
6,9,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1119054.653,25.9693,1012
6,9,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1113839.188,7.28502,1012
6,9,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,1114484.422,-6.43242,1024
6,9,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1026734.745,2.74503,1012
6,10,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110940.033,NaN,NaN,84.4376,2154826.034,25.9693,614
6,10,2,DSBAM,Lookup table,25000,20000,0.25,2093610.527,NaN,NaN,83.7444,2135105.614,7.28502,614
6,10,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038271.05,NaN,NaN,5.19136,1114026.611,-6.43242,1024
6,10,4,DSBAM,Lookup table,25000,20000,0.25,2094623.42,NaN,NaN,83.7849,2097281.884,2.74503,614
6,11,1,FM,Ghorbani model,12500,10000,0.25,2101549.048,NaN,NaN,168.124,2129576.231,11.6533,972
6,11,2,FM,Cubic polynomial,200000,159744.4089,0.25,1037815.559,NaN,NaN,5.18908,1114964.739,-6.43242,1024
6,12,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110390.279,NaN,NaN,84.4156,2135985.866,6.95999,819
6,12,2,DSBAM,Lookup table,25000,20000,0.25,2093318.006,NaN,NaN,83.7327,2093833.112,14.5237,819
6,12,3,FM,Ghorbani model,12500,10000,0.25,1096658.162,NaN,NaN,87.7327,1118516.448,11.6533,1024
6,12,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038221.785,NaN,NaN,5.19111,1115095.713,-6.43242,1024
6,12,5,DSBAM,Lookup table,25000,20000,0.25,2094332.728,NaN,NaN,83.7733,2113658.46,18.3252,819
6,13,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110376.399,NaN,NaN,84.4151,2135962.009,6.95999,819
6,13,2,DSBAM,Lookup table,25000,20000,0.25,2093317.995,NaN,NaN,83.7327,2093833.974,14.5237,819
6,13,3,FM,Ghorbani model,12500,10000,0.25,1096658.114,NaN,NaN,87.7326,1118602.183,11.6533,1024
6,13,4,FM,Cubic polynomial,200000,159744.4089,0.25,1037876.827,NaN,NaN,5.18938,1114908.036,-6.43242,1024
6,13,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2113624.022,18.3252,819
6,14,1,FM,Ghorbani model,12500,10000,0.25,1096657.586,NaN,NaN,87.7326,1118691.51,11.6533,1024
6,14,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038185.006,NaN,NaN,5.19093,1114838.822,-6.43242,1024
6,15,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110931.034,NaN,NaN,84.4372,2137360.352,-8.77909,614
6,15,2,DSBAM,Lookup table,25000,20000,0.25,2093610.44,NaN,NaN,83.7444,2107547.572,19.9095,614
6,15,3,FM,Ghorbani model,12500,10000,0.25,1096658.029,NaN,NaN,87.7326,1118781.176,11.6533,1024
6,15,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038077.283,NaN,NaN,5.19039,1114986.516,-6.43242,1024
6,15,5,DSBAM,Lookup table,25000,20000,0.25,2094623.077,NaN,NaN,83.7849,2098204.678,18.8517,614
6,16,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101167.892,NaN,NaN,44.0467,1111994.676,-8.77909,1012
6,16,2,DSBAM,Lookup table,25000,20000,0.25,1041032.435,NaN,NaN,41.6413,1065531.723,19.9095,1012
6,16,3,FM,Ghorbani model,12500,10000,0.25,1096658.165,NaN,NaN,87.7327,1118873.328,11.6533,1024
6,16,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038030.385,NaN,NaN,5.19015,1114446.528,-6.43242,1024
6,16,5,DSBAM,Lookup table,25000,20000,0.25,1019623.316,NaN,NaN,40.7849,1024755.147,18.8517,1012
