-0.018079,-0.035494
-0.0016669,-0.040339
0.0049161,-0.02902
0.010469,-0.020606
0.0094348,-0.012988
0.014329,-0.0018941
0.0087659,0.022825
-0.0044042,0.027273
-0.0080626,0.036317
-0.014319,0.035044
-0.026676,0.025966
-0.020167,0.019943
-0.022625,0.0066294
-0.013639,-0.0083396
-0.0033837,-0.014507
0.015258,-0.021707
0.032143,-0.017611
0.046392,-0.017665
0.035372,-0.00064617
0.031673,-0.0014304
0.019891,0.010269
0.0052749,0.017328
-0.01124,0.011262
-0.021027,0.009489
-0.033365,-0.0018456
-0.040758,-0.017671
-0.023347,-0.018487
-0.023477,-0.023811
-0.0055803,-0.021793
0.012218,-0.010615
0.023819,-0.0023848
0.020136,0.0093936
0.023377,0.028501
0.017198,0.035267
0.012424,0.031261
0.0036524,0.037131
-0.0085704,0.020154
-0.0085916,0.010139
-0.011422,0.0017898
-0.01457,-0.021092
-0.0099431,-0.030786
-0.0026435,-0.036949
-0.0046253,-0.034238
0.0053482,-0.034564
0.010465,-0.040283
0.017323,-0.036288
0.018344,-0.027946
0.017156,-0.021602
0.018017,-0.01359
0.015208,-0.020613
0.021091,-0.019
0.020856,-0.023671
0.026563,-0.025283
0.033638,-0.019045
0.036395,-0.014665
0.043641,-0.01189
0.037539,0.0028296
0.036149,0.0087231
0.026242,0.0089114
0.019845,0.015566
0.0054905,0.0093331
0.0016789,0.0049558
-0.019548,0.0014773
-0.02164,0.0033826
-0.017809,-0.0056304
-0.023807,-0.012588
-0.030461,-0.018993
-0.032322,-0.026344
-0.026851,-0.029031
-0.022661,-0.037827
-0.013935,-0.032283
-0.0076859,-0.028466
-0.012717,-0.020122
-0.0094091,-0.026464
-0.0068588,-0.034323
0.00063199,-0.022778
-0.0025442,-0.027155
0.0020546,-0.02884
-0.00042814,-0.030546
0.0094307,-0.023948
0.004986,-0.030841
0.010985,-0.018695
0.0065482,-0.027493
0.024687,-0.031376
0.018805,-0.03364
0.020546,-0.029532
0.028771,-0.026051
0.037926,-0.024079
0.037476,-0.017349
0.031959,-0.0040002
0.033046,-0.0013499
0.019981,0.0093063
0.0043234,0.011168
-0.00058183,0.01471
-0.017745,0.0031642
-0.032414,0.0045491
-0.027482,-0.0087625
-0.029262,-0.014725
-0.035145,-0.01596
-0.021121,-0.016232
-0.008609,-0.023421
-0.0027019,-0.015778
0.011914,-0.012144
0.018442,-0.0037933
0.021272,0.019905
0.018494,0.030183
0.025122,0.032657
0.0177,0.035432
0.011016,0.033302
0.0075114,0.034863
0.0087344,0.039301
-0.00076895,0.030281
-0.0014477,0.029872
0.0031455,0.026218
0.0021576,0.023249
-0.0049288,0.023791
-0.012661,0.036696
-0.0196,0.035035
-0.023721,0.044529
-0.020662,0.030212
-0.027228,0.0273
-0.033881,0.018265
-0.026514,0.0076357
-0.019706,-0.00051928
-0.016051,-0.007625
-0.0037505,-0.004949
0.0021081,-0.013424
0.0099231,-0.016493
0.019526,-0.012575
0.034507,-0.0090052
0.036523,-0.00045891
0.038268,-0.0013358
0.038103,0.0057379
0.031319,0.013451
0.028724,0.01168
0.029017,0.013648
0.027936,0.020241
0.022818,0.016652
0.024277,0.014726
0.021012,0.014106
0.02215,0.020267
0.02084,0.037167
0.020888,0.03381
0.011744,0.039348
0.0095058,0.039343
-0.0039293,0.038571
-0.0037126,0.024418
-0.011042,0.016346
-0.010354,0.0030869
-0.0094997,-0.0059148
-0.015285,-0.0088026
-0.0022962,-0.018537
-0.00052689,-0.022253
0.014295,-0.031546
0.019893,-0.031747
0.02204,-0.031418
0.026967,-0.025943
0.033025,-0.029904
0.037774,-0.025245
0.042603,-0.01705
0.035578,-0.011764
0.034007,-0.0066509
0.026326,0.0076208
0.02402,0.010051
0.0096768,0.0068772
-0.0028154,0.012911
-0.0043543,0.013378
-0.014356,0.0033066
-0.02763,-0.0014696
-0.034401,-0.0072626
-0.03014,-0.013324
-0.035712,-0.019483
-0.030823,-0.024027
-0.023046,-0.024538
-0.022818,-0.028393
-0.022105,-0.027972
-0.018413,-0.020197
-0.012466,-0.020292
-0.01844,-0.024615
-0.01094,-0.032304
-0.013834,-0.030058
-0.013375,-0.033734
-0.0080077,-0.043872
0.005979,-0.040911
0.011001,-0.038337
0.01404,-0.028768
0.0092045,-0.026098
0.019588,-0.01677
0.01278,-0.0079989
0.010735,-0.0026087
0.0080153,0.012117
-0.0076539,0.019793
-0.0095975,0.020285
-0.026641,0.020905
-0.03737,0.018405
-0.03014,0.0185
-0.036207,0.018615
-0.034094,-0.00015689
-0.036797,-0.0016289
-0.029425,0.006895
-0.030219,0.001116
-0.023542,0.0039371
-0.031078,0.0059284
-0.028605,0.005115
-0.023188,-0.004547
-0.03194,-0.0072894
-0.037334,-0.015433
-0.034696,-0.019135
-0.03397,-0.029348
-0.020272,-0.037306
-0.0068361,-0.025878
0.0034703,-0.019955
0.0055824,-0.013604
0.014941,-0.0020577
0.01669,0.0076328
0.012657,0.023312
0.0064506,0.03011
0.00026472,0.033426
-0.0056539,0.041471
-0.013216,0.030302
-0.016933,0.017847
-0.013182,0.0076985
-0.0088768,-0.005049
-0.0038137,-0.01305
0.0064892,-0.022243
0.016226,-0.026562
0.015766,-0.031903
0.026288,-0.031379
0.032582,-0.026961
0.034598,-0.026931
0.037203,-0.027775
0.039613,-0.014161
0.033589,-0.013128
0.036495,-0.0042773
0.027213,0.00070756
0.016509,0.0042016
0.0095409,0.013662
0.0060524,0.0085345
-0.015548,0.0082785
-0.016099,0.0059261
-0.022488,-0.0043267
-0.028833,-0.0036
-0.039088,-0.016762
-0.026463,-0.018962
-0.030914,-0.024425
-0.024422,-0.022613
-0.023454,-0.028847
-0.017054,-0.032024
-0.020954,-0.024248
-0.016701,-0.022738
-0.017242,-0.02832
-0.014421,-0.022451
-0.0099695,-0.027962
-0.0073745,-0.032308
0.0012967,-0.045527
0.0032099,-0.045853
0.0015985,-0.032243
0.016739,-0.032625
0.0239,-0.020446
0.023247,-0.012253
0.021682,-0.0048854
0.0036694,0.011764
0.00056765,0.018811
-0.014011,0.033872
-0.021753,0.019454
-0.032376,0.016615
-0.035202,0.0054247
-0.031204,0.0063798
-0.022854,-0.0068524
-0.014808,-0.018876
0.0056879,-0.013419
0.019388,-0.013705
0.03305,-0.0015306
0.027812,0.017967
0.0347,0.014395
0.029575,0.014073
0.0097335,0.019969
0.0027781,0.013929
-0.010469,0.0059714
-0.020357,-0.0015302
-0.02137,-0.010226
-0.027646,-0.019241
-0.027858,-0.02802
-0.026554,-0.037714
-0.017606,-0.037307
-0.012482,-0.027761
-0.0093861,-0.034551
-0.0068139,-0.030833
-0.0043355,-0.02238
-0.00012653,-0.032683
-0.0029795,-0.026019
0.0017651,-0.030028
0.0055624,-0.030858
0.0062729,-0.024021
0.0097734,-0.026659
0.0056848,-0.025556
0.016359,-0.024477
0.016167,-0.023961
0.017259,-0.025804
0.027058,-0.025171
0.020751,-0.016956
0.023717,-0.019069
0.014922,-0.0089969
0.02783,-0.015348
0.033229,-0.0090598
0.025446,-0.00031258
0.027481,-0.0058069
0.025948,-0.0017172
0.020869,-0.0014408
0.023252,0.007276
0.027932,0.0049587
0.028002,0.0093395
0.030112,0.0084189
0.026018,0.0078167
0.023954,0.013912
0.029514,0.02072
0.019268,0.020452
0.017476,0.018802
0.020607,0.021078
0.018302,0.020061
0.013769,0.027641
0.013431,0.021203
0.010482,0.025896
0.016148,0.023484
0.0099875,0.031959
0.0080804,0.041399
0.0039207,0.039023
-0.0026634,0.04049
-0.021552,0.035914
-0.016555,0.02688
-0.023118,0.025706
-0.019649,0.015166
-0.013736,-0.00099895
-0.01194,-0.010896
0.010889,-0.018112
0.018891,-0.026575
0.028083,-0.020697
0.029787,-0.013955
0.036267,-0.013611
0.030947,0.003014
0.022744,0.0030199
0.01621,0.01083
-0.0011565,0.0097779
-0.017683,0.011458
-0.02355,0.0096195
-0.03734,-0.0049053
-0.039254,-0.005153
-0.039576,-0.01359
-0.030719,-0.015925
-0.030719,-0.020845
-0.030911,-0.015157
-0.023858,-0.014802
-0.018667,-0.017107
-0.0205,-0.022688
-0.021499,-0.018905
-0.027481,-0.017017
-0.023108,-0.026523
-0.016267,-0.033276
-0.018631,-0.03682
-0.0068607,-0.050335
0.00033802,-0.039671
0.0041454,-0.034928
0.0063973,-0.026872
0.015219,-0.017133
0.0058465,-0.012535
0.012545,-0.0038503
0.0043808,0.013014
-0.00045282,0.016053
-0.0038013,0.022753
-0.014374,0.030335
-0.013341,0.026581
-0.035123,0.027787
-0.029524,0.021988
-0.028475,0.015528
-0.028163,0.012324
-0.028324,0.0051458
-0.023297,0.01111
-0.03377,0.012616
-0.023599,0.0094974
-0.027576,0.0067049
-0.02934,-0.00060345
-0.03686,-0.0087448
-0.037057,-0.010497
-0.036472,-0.011392
-0.037434,-0.019727
-0.018929,-0.024476
-0.024149,-0.025156
-0.0079963,-0.022965
-0.0028566,-0.017506
0.009531,-0.0083721
0.012361,-0.00053884
0.0081851,0.0061374
0.022861,0.013821
0.012539,0.027871
0.0055511,0.036304
0.003177,0.037954
0.0034823,0.031806
-0.003891,0.030291
-0.015233,0.034284
-0.0022231,0.028015
-0.0069291,0.022271
-0.00093531,0.033487
-0.0037769,0.030241
-0.0087029,0.02977
-0.014894,0.028937
-0.015415,0.02851
-0.031896,0.035093
-0.034748,0.019204
-0.040076,0.019008
-0.034156,0.011341
-0.032495,0.005237
-0.015684,-0.0032556
-0.011551,-0.00063305
-0.00087985,-0.0056576
0.0092037,-0.015492
0.022323,-0.0079516
0.022022,-0.0038343
0.026795,0.00080529
0.031833,0.0097916
0.03806,0.019592
0.034251,0.019752
0.030665,0.027186
0.026271,0.018019
0.021311,0.017967
0.014049,0.017518
0.018967,0.02256
0.022036,0.024676
0.009805,0.027712
0.015751,0.027513
0.014927,0.027295
0.0046131,0.029431
0.0043657,0.032771
0.0026406,0.031292
0.0056394,0.021249
0.0051216,0.02428
-0.00091664,0.022535
-0.0046805,0.039023
-0.012487,0.032813
-0.015819,0.033923
-0.030012,0.025066
-0.026489,0.023347
-0.019271,0.022588
-0.020521,0.0073652
-0.025885,0.010105
-0.00907,-0.0085263
-0.011905,-0.012842
0.008133,-0.0099892
0.012552,-0.01932
0.015728,-0.022457
0.026585,-0.00685
0.037576,-0.0071327
0.04231,0.00081883
0.034864,0.0055105
0.03054,0.015103
0.028225,0.012641
0.029524,0.014013
0.027619,0.012001
0.023182,0.0023011
0.029033,0.011018
0.023899,0.016337
0.027068,0.019752
0.020127,0.023837
0.021718,0.032259
0.015666,0.027067
0.0059699,0.030118
0.0006238,0.032696
-0.00067714,0.020403
-0.0040926,0.017032
-0.014134,0.008469
-0.012021,-0.00065967
-0.0031482,-0.0077677
-0.00081799,-0.017161
0.0073652,-0.021347
0.0031998,-0.029666
0.012368,-0.029413
0.018678,-0.031582
0.025255,-0.033118
0.034963,-0.023768
0.037924,-0.026584
0.051666,-0.017539
0.039077,-0.013525
0.02193,-0.0028853
0.024434,-0.0057176
0.020807,0.00094153
0.0092467,0.0069165
0.00096888,0.0093292
-0.0077714,0.0087744
-0.018175,0.0062847
-0.0312,0.0013454
-0.031437,-0.0089942
-0.038653,-0.017185
-0.033707,-0.014071
-0.041331,-0.028518
-0.027562,-0.021568
-0.024458,-0.022365
-0.01826,-0.021066
-0.020195,-0.02348
-0.02148,-0.016738
-0.017539,-0.02105
-0.015645,-0.020896
-0.018279,-0.03097
-0.015981,-0.02635
-0.0088505,-0.033179
-0.0063602,-0.038423
0.0003531,-0.037714
0.0038323,-0.035223
0.014138,-0.021487
0.014769,-0.013084
0.013151,-0.0026953
0.021502,0.0030675
0.005874,0.014607
0.00077102,0.016034
-0.0095456,0.017524
-0.025111,0.021408
-0.022879,0.029548
-0.028132,0.023325
-0.032762,0.012032
-0.041302,0.011337
-0.029245,0.0098424
-0.027416,0.0061011
-0.018685,0.011907
-0.026988,0.0028874
-0.030508,-0.0011458
-0.031151,-0.0042283
-0.028527,-0.0061639
-0.028349,-0.0070923
-0.022328,-0.016546
-0.017533,-0.0067063
-0.029236,-0.015041
-0.024406,-0.012177
-0.022398,-0.013922
-0.026443,-0.024297
-0.017209,-0.018925
-0.017909,-0.026533
-0.016404,-0.027498
-0.0069611,-0.026874
-0.0063319,-0.032025
-0.011102,-0.029837
-0.0048241,-0.025455
-0.0075768,-0.03339
-0.0054458,-0.037864
0.0012823,-0.02993
0.0035117,-0.033223
0.010757,-0.032351
0.018436,-0.031052
0.024778,-0.026872
0.024081,-0.011427
0.028727,0.00052399
0.016588,0.0030105
0.0018157,0.020434
-0.0050654,0.011616
-0.016323,0.013344
-0.025086,0.014351
-0.035938,0.0068981
-0.042124,0.0012238
-0.028113,-0.0063656
-0.016816,-0.017158
-0.0062607,-0.012072
0.019825,-0.0091945
0.024432,-0.008037
0.035994,0.010157
0.02942,0.019394
0.033532,0.017011
0.019193,0.021671
0.0077695,0.025871
0.0021409,0.024867
-0.011417,0.006338
-0.011861,-0.0034236
-0.013716,-0.013668
-0.019588,-0.0281
-0.0084524,-0.035461
-0.015397,-0.041087
-0.011614,-0.042997
-0.0090725,-0.028719
-0.005898,-0.031142
0.0010168,-0.028224
-0.0016153,-0.025797
0.0058155,-0.029998
0.0072544,-0.025148
0.0058821,-0.021992
0.00881,-0.03156
0.0092012,-0.02312
0.015314,-0.022892
0.014391,-0.021778
0.022475,-0.020834
0.01176,-0.017515
0.029029,-0.02103
0.01965,-0.013015
0.027329,-0.01197
0.018606,-0.0119
0.0285,-0.0067129
0.022823,-0.0072863
0.036363,-0.0043646
0.02684,-0.00086096
0.027321,-0.0036606
0.026179,-0.0054535
0.030333,-0.0019443
0.033898,0.006127
0.034413,0.022052
0.032078,0.028381
0.022611,0.026793
0.01581,0.025253
0.011958,0.027502
0.0022542,0.024669
-0.010934,0.021882
-0.0070566,0.0070074
-0.015296,-0.013428
-0.0069869,-0.028491
-0.011588,-0.0328
0.0029276,-0.037745
0.0064296,-0.029498
0.013933,-0.029922
0.010558,-0.019655
0.015598,-0.010024
0.018622,0.0081561
0.0065327,0.013633
-0.0039619,0.027904
-0.011233,0.026536
-0.01776,0.031406
-0.026459,0.026694
-0.027458,0.027237
-0.026774,0.017597
-0.028022,0.013546
-0.030861,0.0084941
-0.019347,0.011329
-0.02066,0.0097932
-0.024364,0.0081603
-0.023004,0.012424
-0.037918,0.010994
-0.030288,0.00081801
-0.03653,0.0035425
-0.035237,-0.0077437
-0.030379,-0.010999
-0.032948,-0.022895
-0.011776,-0.020909
-0.01085,-0.014333
-0.010256,-0.011609
-0.00035508,-0.0034735
0.016574,0.00023014
0.017585,0.0077468
0.019431,0.013545
0.019685,0.023054
0.011554,0.035286
0.012131,0.037274
0.004255,0.037073
0.0030489,0.037382
0.0051929,0.029594
-0.0012832,0.025685
0.0030601,0.028634
0.0031623,0.025378
-0.0036537,0.019818
-0.006966,0.025077
-0.0083051,0.022642
-0.020361,0.03321
-0.022805,0.03168
-0.024513,0.027872
-0.030306,0.022505
-0.036779,0.010203
-0.028192,0.0022116
-0.021681,-0.0040923
-0.014662,-0.0064553
-0.0011323,-0.011205
0.013334,-0.012545
0.029994,-0.002597
0.0347,-0.0021074
0.03809,0.0023566
0.035422,0.016293
0.026213,0.018646
0.01525,0.015082
0.0039606,0.012348
-0.0032353,0.0076408
-0.016005,0.0038006
-0.019004,-0.0075384
-0.026043,-0.016484
-0.034436,-0.023787
-0.026668,-0.029079
-0.02206,-0.030075
-0.020593,-0.035941
-0.012808,-0.04235
-0.013059,-0.040061
-0.0044203,-0.034632
0.0026608,-0.034736
0.011006,-0.02246
0.016435,-0.014644
0.01646,0.001609
0.013944,0.0079506
0.0065974,0.017588
-0.00935,0.033099
-0.0092322,0.02253
-0.020707,0.023248
-0.031345,0.023838
-0.031336,0.017047
-0.027703,-0.0012942
-0.020399,-0.0027364
6.498e-05,-0.0092634
0.0073789,-0.009876
0.023795,-0.011565
0.025739,-0.012189
0.038785,-0.013856
0.039898,-0.0015686
0.038024,0.0015503
0.045412,0.0011662
0.043083,0.012362
0.031547,0.013538
0.026415,0.01277
0.024611,0.016526
0.014624,0.020383
0.0069613,0.022337
0.0038964,0.013556
-0.0051441,0.0083606
-0.0079625,0.001864
-0.013663,-0.013273
-0.012442,-0.01662
-0.019558,-0.02326
-0.015319,-0.033787
-0.012706,-0.040997
-0.0072495,-0.04494
-0.0063245,-0.043723
0.005915,-0.044315
0.0077137,-0.033937
0.0086526,-0.036563
0.023463,-0.026546
0.01337,-0.021564
0.0078852,-0.0057829
0.012937,0.001947
0.005587,0.0028287
0.0091367,0.014226
-0.0046063,0.013605
-0.011433,0.023405
-0.020274,0.029476
-0.028357,0.019284
-0.040736,0.015261
-0.041456,0.0097053
-0.037447,0.013251
-0.046264,0.0054707
-0.043209,-0.00055292
-0.033539,-0.0076497
-0.027331,-0.012915
-0.019765,-0.015896
-0.010642,-0.016538
-0.0067663,-0.016552
0.012138,-0.0094465
0.010506,-0.0053592
0.020038,0.0078645
0.021236,0.0072337
0.02516,0.018002
0.019435,0.020747
0.024682,0.037721
0.019081,0.03689
0.010123,0.039271
0.010994,0.039376
-0.0035481,0.037494
0.00099889,0.034648
-0.003975,0.031441
-0.015766,0.030421
-0.014176,0.016927
-0.013402,0.0027719
-0.012098,-0.012993
-0.0013336,-0.025403
0.0026633,-0.019062
0.018813,-0.028416
0.030238,-0.025527
0.032177,-0.021573
0.02876,-0.0046951
0.030223,0.0004485
0.0039066,0.015474
0.00013351,0.0078098
-0.015936,0.01841
-0.028098,0.010541
-0.034479,0.0024292
-0.045313,-0.0086938
-0.026528,-0.023603
-0.014759,-0.02124
0.0002016,-0.0059885
0.011855,-0.0057017
0.019185,-0.0010779
0.026683,0.015487
0.030429,0.022725
0.023677,0.016337
0.017181,0.025632
0.0080881,0.016126
-0.0082553,0.020574
-0.011736,0.009419
-0.013576,-0.0011753
-0.019247,-0.010828
-0.010657,-0.025565
-0.010773,-0.033923
-0.011433,-0.03632
-0.0048004,-0.040042
0.0026624,-0.042871
0.0036255,-0.042069
0.0032457,-0.04209
0.015575,-0.033303
0.019654,-0.032336
0.017653,-0.017706
0.025227,-0.0056617
0.016489,0.0053749
